Date,Time,Run Time,Defrost case 1,Always off,Ambient Dry Bulb Ta,Ambient Dry Bulb Tb,Ambient Wet Bulb,Rear Wall,Ceiling,Front Wall,Left Wall,Right Wall,Primary Disch Air 2in LE,Primary Disch Air 12in LE,Primary Disch Air 24in LE,Primary Disch Air 36in LE,Primary Disch Air CTR,Primary Disch Air 36in RE,Primary Disch Air 24in RE,Primary Disch Air 12in RE,Primary Disch Air 2in RE,Secondary Disch Air 2in LE,Secondary Disch Air 12in LE,Secondary  Disch Air 24in LE,Secondary Disch Air 36in LE,Secondary  Disch Air CTR,Secondary  Disch Air 36in RE,Secondary  Disch Air 24in RE,Secondary  Disch Air 12in RE,Secondary  Disch Air 2in RE,Return Air 2in LE,Return Air 12in LE,Return Air 24in LE,Return Air 36in LE,Return Air CTR,Return Air 36in RE,Return Air 24in RE,Return Air 12in RE,Return Air 2in RE,Air In L Coil 6in RE,Air In L Coil 6in LE,Air off L Coil 6in RE,Air off L Coil 6in LE,Air in R Coil 6in RE,Air in R Coil 6in LE,Air off R Coil 6in RE,Air off R Coil 6in LE, L Coil Inlet ,L Coil Outlet, R Coil Inlet ,R Coil Outlet,PS Top shelf LE Rear ,PS Top shelf LE Front,PS Top shelf CTR Rear,PS Top shelf CTR Front,PS Top shelf RE Rear ,PS Top shelf RE Front,PS 2nd shelf LE Rear ,PS 2nd shelf LE Front,PS 2nd shelf CTR Rear ,PS 2nd shelf CTR Front,PS 2nd shelf RE Rear ,PS 2nd shelf RE Front,PS 3rd shelf LE Rear ,PS 3rd shelf LE Front,PS 3rd shelf CTR Rear,PS 3rd shelf CTR Front,PS 3rd shelf RE Rear ,PS 3rd shelf RE Front,PS 4th shelf LE Rear ,PS 4th shelf LE Front,PS 4th shelf CTR Rear ,PS 4th shelf CTR Front,PS 4th shelf RE Rear ,PS 4th shelf RE Front,PS BC LE Rear ,PS BC LE Front,PS BC CTR Rear,PS BC CTR Front,PS BC RE Rear ,PS BC RE Front,L TXV Inlet,L TXV Bulb Temp,R TXV Inlet,R TXV Bulb Temp,Into TXV Split,Out of TXV Split L,Out of TXV Split R,L Defrost Term Sensor ,R Defrost Term Sensor ,L DA Sensor ,R DA Sensor ,Water in HE,Water out HE,Discharge Out of Comp,Suction into Comp,Into condeser,Out of condenser,Air Velocities FPM,Suction Presure,Liquid Pressure,Compressor RPM,Case Volts,Case Amps,Case Watts,Left S.H.,Right S.H.,Evap,Coil Outlet Evap,Liqcond,Total Case Watts,AVG Prod Temp,subcooling LH,Subcooling RH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/30/25,05:17:55,0,1,0,74.746442,73.347568,63.398871,74.40931,73.513569,73.962826,73.597919,73.379149,31.019089,28.709474,28.717505,28.820208,38.525126,28.119196,28.308671,28.517509,35.95601,39.668943,40.926113,40.643136,41.977038,38.177176,37.623834,29.21746,37.554036,39.980483,49.68546,44.246304,50.941617,47.257457,52.811976,47.877368,48.40912,44.155577,47.196715,41.519084,40.184864,25.419739,25.578928,40.567171,39.90964,25.364009,25.545121,28.061304,43.71646,25.955733,39.128932,32.089358,37.476347,28.631877,36.917852,30.229534,37.171907,30.789361,36.990115,27.847026,37.714253,30.641778,36.925495,29.766696,36.833124,27.597067,37.419529,28.870328,37.481082,28.82404,33.187097,27.076034,33.766844,27.811455,35.483387,30.877896,38.946249,29.585664,40.827237,31.124653,40.063351,70.093428,30.616276,69.013288,29.07411,66.039289,68.167273,68.651945,28.724151,25.645199,29.544533,39.49309,77.508941,80.373531,119.784948,36.959708,114.227536,80.606497,15.474151,40.686124,127.743365,3633.92858,206.419998,3.857,956.700012,11.33849,9.796324,19.277786,-44.548571,79.070685,1.51397E+37,33.298888,8.977257,10.057397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/30/25,05:18:55,0,1,0,74.656396,73.251448,62.967465,74.434912,73.447797,73.969411,73.54291,73.360099,31.094397,28.833946,28.739812,28.842999,38.479693,28.087099,28.31508,28.53775,35.967082,39.726249,40.91951,40.652861,41.906301,38.11008,37.608525,29.173465,37.497741,39.910696,50.011807,44.13173,50.567534,47.890353,52.817942,47.176552,47.948986,45.320083,48.722272,41.443075,40.266008,25.452471,25.649061,40.361437,39.762318,25.486428,25.690326,28.592766,44.399529,24.934302,39.286551,32.034322,37.526184,28.69155,36.953127,30.196512,37.127208,30.706877,36.960187,27.969485,37.834475,30.691281,36.920218,29.721692,36.812487,27.595438,37.429853,28.894129,37.472199,28.799013,33.151944,27.043418,33.74285,27.822158,35.530558,30.979701,38.950691,29.580343,40.804376,31.092,40.058382,71.493318,30.789464,70.966405,27.81622,66.861987,69.54202,70.33247,28.733397,25.471133,29.599647,39.424122,74.92532,80.950412,120.361809,37.092297,113.799465,81.708112,7.375455,42.670767,112.780845,3504.403016,206.25,3.685,903,9.531578,6.558334,21.257886,-44.548571,71.261132,1.51397E+37,33.303089,-0.232186,0.294727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/30/25,05:19:55,0,1,0,74.492348,73.15825,63.233431,74.432941,73.611269,73.968285,73.557267,73.393504,31.071574,28.751315,28.778976,28.807459,38.55754,28.108673,28.328093,28.528898,36.012158,39.758332,41.008321,40.586521,41.903371,38.217994,37.715546,29.19673,37.565607,39.999511,50.371915,44.387518,48.368872,47.147235,52.467769,49.893023,48.867517,43.962401,45.346877,41.408448,40.259084,25.398932,25.626147,40.869017,40.112038,25.371753,25.605628,27.616256,46.300721,25.505078,39.601469,32.049081,37.474718,28.597663,36.902952,30.175162,37.129909,30.737677,36.978393,28.037403,37.778167,30.632702,36.896581,29.711243,36.80312,27.560089,37.421819,28.852563,37.498328,28.757572,33.164882,27.020361,33.764336,27.816524,35.521037,30.915759,38.926227,29.541348,40.805941,31.11938,40.082372,74.816993,30.302286,73.276724,28.108391,67.966099,72.183289,73.399191,28.4168,26.108856,29.62639,39.558153,76.345579,84.107421,121.296072,36.855144,114.988566,84.679296,14.799259,42.103879,116.505589,3692.839084,205.850006,3.812,954.200012,9.604661,7.410766,20.697625,-44.548571,73.26574,1.51397E+37,33.28911,-1.551253,-0.010984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/30/25,05:20:55,0,1,0,74.821959,73.394433,63.023095,74.391864,73.512184,73.972015,73.58975,73.382404,31.142382,28.749041,28.787409,28.80349,38.552287,28.097561,28.316346,28.528307,35.991744,39.824405,41.029403,40.705448,41.989137,38.17255,37.591658,29.212197,37.542319,39.965277,50.153187,45.153826,50.431735,47.744506,52.918488,48.347473,48.632704,44.410574,47.390067,41.736814,40.329399,25.347336,25.573986,40.429748,39.826317,25.294214,25.528104,27.990269,48.942947,25.874308,39.751313,32.0348,37.50417,28.705023,36.941271,30.184889,37.103738,30.729575,36.952257,27.840513,37.809855,30.65263,36.953074,29.718695,36.821531,27.563489,37.403965,28.862652,37.503791,28.811715,33.151708,27.021333,33.727997,27.756782,35.49952,30.923978,38.9567,29.56947,40.822256,31.072217,40.05292,79.519115,30.501332,75.581441,28.175366,69.034949,75.417564,77.007828,28.594462,25.904203,29.638228,39.453454,81.587313,88.85775,122.27514,37.245251,115.50776,87.301396,11.431279,42.121124,142.870264,3584.560796,206.320007,4.28,1095.699951,9.786602,7.460636,20.71473,-44.548571,86.37557,1.51397E+37,33.288417,6.856455,10.794129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/30/25,05:21:55,0,1,0,74.780675,73.445337,63.004366,74.429942,73.420816,74.002499,73.570568,73.373374,31.17202,28.820652,28.781839,28.788937,38.577617,28.115137,28.328422,28.529673,36.000829,39.822427,40.921359,40.713981,41.990183,38.1895,37.659305,29.225158,37.600538,40.001288,51.00513,44.471676,51.173793,46.882274,52.690127,47.283272,49.257992,45.360921,47.337554,41.608205,40.25431,25.343997,25.515244,40.441919,39.845617,25.318719,25.544108,26.888273,48.470404,26.235937,39.476696,32.005914,37.492585,28.647375,36.920388,30.161286,37.095359,30.711326,36.938146,27.763774,37.760754,30.611573,36.914095,29.716858,36.800285,27.522402,37.401303,28.809554,37.448372,28.810658,33.104432,27.008753,33.689285,27.754477,35.498342,30.942848,38.942404,29.561711,40.775857,31.063221,40.018027,78.398535,29.294188,74.228139,28.199287,68.330469,74.257678,75.745959,27.983434,26.650445,29.604132,39.525564,83.513943,87.754475,121.826603,37.097314,114.628857,86.141651,10.779706,40.861097,155.996867,3669.898565,206.080002,4.33,1110.300049,9.839702,8.744801,19.454486,-44.548571,92.308382,1.51397E+37,33.263045,13.909847,18.080243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/30/25,05:22:55,15780,0,0,74.580131,73.234319,63.337385,74.420995,73.508341,73.963099,73.57488,73.362875,31.090673,28.805681,28.704853,28.780735,38.563763,28.075688,28.296433,28.502596,35.948766,39.745928,41.006059,40.675948,41.993091,38.204347,37.6537,29.192741,37.537154,39.930161,51.087113,44.352292,47.958743,47.496084,52.959219,47.699075,47.961667,44.992595,45.157682,41.613196,40.332872,25.42823,25.637265,40.496919,39.810765,25.369223,25.590132,25.904576,47.635617,25.85719,39.674695,32.065148,37.452768,28.555428,36.900007,30.159795,37.140756,30.757522,36.973573,27.916484,37.706845,30.625392,36.91454,29.703038,36.826957,27.530568,37.434144,28.838235,37.460952,28.726988,33.140636,27.019404,33.740735,27.803067,35.50167,30.929259,38.903556,29.556341,40.807535,31.11234,40.048532,76.146471,29.364253,72.620921,27.908703,67.869672,72.603015,73.802065,27.785786,26.13755,29.562705,39.533545,81.603737,85.489811,121.194709,37.113111,114.941762,84.599546,7.067157,40.897384,145.65602,3397.855689,205.800003,4.15,1063.400024,9.873175,8.417625,19.491078,-44.548571,87.664124,1.51397E+37,33.275074,11.517653,15.043203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/30/25,05:23:55,15840,0,0,74.568215,73.222807,62.934615,74.428867,73.487024,73.961671,73.534703,73.365857,31.131056,28.716732,28.703348,28.740126,38.541239,28.03149,28.235677,28.438724,35.979159,39.784111,40.992251,40.648199,41.995279,38.159729,37.659825,29.112391,37.535943,39.930275,50.478013,43.746464,52.885917,46.631597,52.465962,49.265859,47.929088,44.015104,46.270966,41.536381,40.284128,25.380083,25.566072,40.400813,39.843229,25.350733,25.5864,25.50937,47.183287,25.298734,39.619762,31.990989,37.517153,28.604801,36.927723,30.133524,37.098775,30.680005,36.941899,27.953262,37.790002,30.606755,36.894273,29.672798,36.774817,27.494913,37.392212,28.809302,37.451302,28.742232,33.1136,26.953826,33.718166,27.726364,35.514936,30.95285,38.933173,29.508234,40.786458,31.049238,40.021384,74.465655,29.697585,72.122415,27.777962,67.475178,71.441196,72.324684,27.783282,25.923618,29.543296,39.478639,80.04366,84.170809,120.912134,36.874021,115.077299,83.773649,17.71256,41.488075,139.456992,3463.605498,207.720001,3.989,1030.300049,9.613354,7.693731,20.084231,-44.548571,84.773778,1.51397E+37,33.258499,10.308123,12.651363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/30/25,05:24:55,15900,0,0,74.624714,73.295056,63.319181,74.407821,73.467647,73.955415,73.583867,73.334621,31.181745,28.744731,28.682715,28.751689,38.51648,28.0502,28.231351,28.446893,36.049906,39.778273,41.038354,40.697915,42.02777,38.196792,37.602506,29.119218,37.470699,39.916348,50.606937,43.01294,50.575181,47.394723,52.815158,48.465557,49.267695,44.155913,46.161279,41.493142,40.313945,25.434505,25.605246,40.426626,39.795866,25.31117,25.553106,24.948347,47.772567,25.838305,39.677782,32.054468,37.430309,28.556854,36.916461,30.146758,37.187082,30.766327,36.979324,27.829885,37.693645,30.62233,36.915925,29.671882,36.840485,27.508947,37.414507,28.817971,37.446556,28.740566,33.121273,26.983704,33.728332,27.746405,35.474067,30.899718,38.915476,29.548767,40.793455,31.085512,40.055491,74.623043,29.514536,72.35486,28.022532,67.83134,71.810104,72.672669,27.715158,25.79639,29.487779,39.451083,79.148172,84.189862,121.042329,36.89242,114.692192,84.085582,12.985732,43.068365,136.7985,3627.335816,207.460007,3.942,1013.700012,7.866179,6.374175,21.648357,-44.548571,83.508072,1.51397E+37,33.263083,8.885029,11.153212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/30/25,05:25:55,15960,0,0,74.777217,73.482497,63.042846,74.36652,73.442381,73.943698,73.575296,73.364984,31.143006,28.734497,28.626972,28.7127,38.583851,27.971915,28.164928,28.390296,36.064547,39.77786,40.969284,40.673969,41.968697,38.168354,37.508435,29.069782,37.49441,39.942632,50.062498,44.013994,49.995818,48.47622,52.853958,47.553845,48.307001,44.097643,45.908075,41.587624,40.274223,25.294444,25.463628,40.446135,39.849126,25.220752,25.461811,25.176311,47.88848,25.939604,39.538095,31.984203,37.461625,28.608986,36.902235,30.141677,37.110843,30.728713,36.921005,27.641561,37.697995,30.60889,36.906566,29.689203,36.816565,27.479001,37.36452,28.761281,37.448757,28.765986,33.123486,26.97258,33.701282,27.713411,35.511633,30.904964,38.965143,29.553031,40.803828,31.045013,40.03968,75.047267,30.270382,72.996662,28.030818,68.006219,72.44821,73.261264,27.8969,25.736087,29.468719,39.44326,78.835563,84.655895,121.149596,36.777158,114.924934,84.515716,-3.547158,41.676163,129.990804,3633.209975,207.440002,3.91,1001.599976,9.998265,7.758701,20.272117,-44.548571,80.190919,1.51397E+37,33.245789,5.143652,7.194257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/30/25,05:26:55,16020,0,0,74.609778,73.316919,63.290338,74.394383,73.391986,73.930128,73.596992,73.345633,31.110819,28.665685,28.658546,28.688092,38.625717,27.988361,28.153718,28.354991,36.075072,39.755718,40.96478,40.682266,41.955881,38.265445,37.659984,29.08445,37.568999,40.063701,51.476948,44.641532,51.132038,46.29262,52.715261,47.319053,49.555413,46.086737,46.992427,41.610102,40.390117,25.264528,25.458266,40.621405,40.053173,25.210027,25.471659,26.396026,48.521959,26.411219,39.773867,32.035764,37.453235,28.528235,36.919054,30.127062,37.175946,30.751093,36.976216,27.775858,37.677974,30.595383,36.915721,29.670339,36.858869,27.469903,37.389554,28.778513,37.463876,28.733954,33.126687,26.977184,33.709858,27.739888,35.483058,30.885141,38.914354,29.540052,40.812585,31.104168,40.056755,77.028774,30.675772,74.442819,28.189661,68.421756,73.843866,74.901006,28.47564,26.256729,29.465373,39.600887,80.000628,86.484862,121.828085,37.162189,115.655909,86.027578,15.654208,42.983064,135.320028,3663.712199,207.419998,3.992,1029.400024,9.111016,6.624905,21.564756,-44.548571,82.797107,1.51397E+37,33.254876,5.768333,8.354288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/30/25,05:27:55,16080,0,0,74.514205,73.19411,63.297985,74.41561,73.470789,73.945868,73.56795,73.353827,31.104194,28.644774,28.579632,28.734498,38.593057,28.017379,28.164304,28.365129,36.12561,39.779138,40.93755,40.599493,41.949732,38.308727,37.751778,29.098152,37.642176,40.085542,49.927705,44.767515,47.948374,46.40659,52.01464,50.139846,48.89942,44.001951,45.721591,41.42227,40.214776,25.162522,25.40432,41.049441,40.280986,25.176522,25.411329,27.032754,48.669866,26.206199,39.712834,32.046686,37.459023,28.545679,36.89742,30.128057,37.14244,30.750751,36.959647,27.87654,37.667961,30.599547,36.891101,29.669601,36.817818,27.483391,37.389203,28.807158,37.452677,28.702128,33.138539,26.969304,33.732667,27.72978,35.518065,30.916336,38.910154,29.524213,40.787265,31.070849,40.067429,78.9895,30.771786,75.557724,28.266638,68.77862,75.254375,76.664702,28.360613,26.602691,29.447283,39.680433,81.515179,88.333816,121.834801,36.783013,114.824707,87.01267,22.625921,41.823398,143.251293,3604.44884,207.190002,4.128,1082.900024,10.352921,7.847773,20.418865,-44.548571,86.552797,1.51397E+37,33.255048,7.563297,10.995073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/30/25,05:28:55,16140,0,0,74.471468,73.166969,63.324061,74.439782,73.555074,73.948908,73.576569,73.366257,31.03511,28.629143,28.588541,28.698371,38.613815,28.002214,28.175044,28.408889,36.206179,39.739453,40.907605,40.534773,41.971722,38.36261,37.794227,29.104425,37.735854,40.185544,50.18535,43.724242,51.857299,46.682252,53.241453,48.452055,48.769098,45.197682,46.270536,41.441698,40.166388,25.0029,25.202024,40.84684,40.303905,25.04234,25.252574,26.430077,48.02524,25.118349,39.729294,32.043277,37.429419,28.548816,36.888586,30.111549,37.123411,30.740488,36.963336,27.911957,37.700974,30.606991,36.88743,29.649847,36.809577,27.475967,37.398652,28.809555,37.494136,28.685972,33.127778,26.941247,33.7252,27.725845,35.498666,30.921782,38.896291,29.4995,40.776075,31.076574,40.045331,80.129742,30.622108,75.643056,27.643769,68.767379,75.745587,77.375125,28.114196,25.429714,29.444232,39.728552,83.310119,89.155806,121.802843,37.167501,115.036104,87.209924,12.387269,42.360995,152.019826,3457.627582,207.539993,4.276,1127.099976,9.669854,6.691515,20.952254,-44.548571,90.547291,1.51397E+37,33.250474,10.417549,14.904235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/30/25,05:29:55,16200,0,0,74.434493,73.10877,63.112253,74.445912,73.433843,73.935587,73.510826,73.355942,31.130707,28.690952,28.586547,28.705768,38.577874,28.013632,28.167655,28.412211,36.216155,39.785088,40.93865,40.534588,41.909994,38.30502,37.736094,29.117112,37.646638,40.050775,51.248672,44.159734,49.026572,47.609068,53.055406,46.295348,48.539906,46.210761,46.194581,41.546718,40.228845,24.826076,25.074467,40.534609,39.981503,24.805774,25.035732,28.77574,47.501362,26.402681,39.402253,32.03804,37.455602,28.541779,36.887803,30.114086,37.09276,30.695337,36.944419,27.994639,37.756566,30.621611,36.916096,29.628355,36.763521,27.438415,37.397723,28.777389,37.433432,28.682705,33.089411,26.923448,33.694623,27.711628,35.483161,30.921787,38.870461,29.492571,40.736217,31.053785,40.027203,78.843053,31.403971,74.304653,28.66558,68.111166,74.357006,75.974596,28.880281,26.134687,29.410583,39.624317,83.399082,87.91652,121.131614,36.300149,114.872804,85.969887,21.682891,40.997937,153.67191,3563.904484,207.429993,4.263,1126.099976,11.811587,9.073196,19.592384,-44.548571,91.282556,1.51397E+37,33.239486,12.439503,16.977903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/30/25,05:30:55,16260,0,0,74.608177,73.236589,63.373944,74.39222,73.410557,73.930502,73.586777,73.328644,31.217765,28.703613,28.648735,28.737992,38.504251,28.054797,28.150831,28.43689,36.238901,39.769828,40.941457,40.550542,41.897345,38.346629,37.742857,29.098514,37.624288,40.122343,49.998013,43.945082,48.639176,47.926904,52.364866,50.330781,47.908839,44.463797,46.313638,41.246886,40.114914,24.951527,25.138711,40.943877,40.270607,24.90697,25.111859,28.884989,47.441061,26.564383,39.182935,32.033024,37.422084,28.512856,36.865321,30.114036,37.144009,30.752778,36.945626,27.783377,37.639104,30.585599,36.888758,29.647173,36.809999,27.433973,37.348674,28.750198,37.455581,28.717997,33.134347,26.947638,33.702242,27.691607,35.470516,30.856931,38.897153,29.503938,40.764608,31.036032,40.049746,77.057467,31.20577,72.721751,27.930793,67.241758,72.825581,74.429036,28.863846,26.19599,29.44812,39.620864,82.087398,86.183974,120.491551,36.708005,114.119889,84.303854,18.843424,40.572067,149.154882,3542.814874,207.710007,4.203,1106.699951,12.043393,8.768416,19.162377,-44.548571,89.259477,1.51397E+37,33.230164,12.20201,16.537726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/30/25,05:31:55,16320,0,0,74.766358,73.373865,63.009128,74.37127,73.456023,73.933647,73.509927,73.336421,31.24085,28.67185,28.661588,28.67044,38.556164,28.056847,28.190155,28.463266,36.263166,39.753434,40.839254,40.459203,41.834297,38.331876,37.80742,29.121758,37.820986,40.2387,50.564572,44.36599,49.154218,46.722393,52.93612,49.854971,48.36985,44.262957,46.590689,41.349016,40.077526,25.04509,25.253583,40.95304,40.381976,25.084946,25.28578,27.881449,46.683666,27.246995,38.966585,31.980753,37.467986,28.591313,36.890464,30.082895,37.098082,30.688221,36.917579,27.689892,37.723385,30.618452,36.905882,29.627424,36.797535,27.414249,37.335334,28.721568,37.442974,28.741412,33.083448,26.928723,33.66256,27.653951,35.474622,30.898494,38.934194,29.509712,40.749617,30.980877,40.012833,75.333623,30.615262,71.580367,28.257035,66.82557,71.644061,72.992055,28.29818,27.696493,29.482424,39.796716,80.844995,84.58954,120.017652,36.456839,113.901229,83.163185,13.788865,40.52762,143.14375,3572.049481,207.580002,4.115,1073.699951,11.497907,9.13968,19.117355,-44.548571,86.502808,1.51397E+37,33.220814,11.169185,14.922441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/30/25,05:32:55,16380,0,0,74.549855,73.188756,63.388504,74.396963,73.436465,73.940323,73.579797,73.31743,31.214815,28.668981,28.656489,28.753845,38.57203,28.068425,28.270185,28.502231,36.323183,39.73429,40.923138,40.530079,41.889666,38.394551,37.830539,29.144204,37.753396,40.172194,49.362354,45.43996,49.060485,47.451387,52.640234,47.278904,48.806122,44.615566,45.770573,41.330432,40.177431,25.117895,25.356177,40.735755,40.107713,25.170569,25.360208,27.937109,45.682987,26.401665,39.146409,32.01976,37.426174,28.503151,36.870298,30.093011,37.137747,30.738891,36.936425,27.844623,37.655224,30.595171,36.873928,29.605469,36.823387,27.418908,37.370895,28.765484,37.450247,28.654167,33.10854,26.890577,33.708131,27.680561,35.477073,30.887144,38.899231,29.47616,40.755236,31.03232,40.060616,73.625837,30.488726,70.572132,27.92263,66.547768,70.594998,71.562481,28.449654,27.171578,29.474443,39.676423,80.014147,83.304755,119.916674,36.647368,114.432803,82.440107,23.519734,42.169166,141.200885,3744.263339,207.389999,4.052,1053.400024,9.726364,7.160268,20.762362,-44.548571,85.595372,1.51397E+37,33.225285,11.969535,15.02324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
