Date,Time,Run Time,Defrost case 1,Always off,Ambient Dry Bulb Ta,Ambient Dry Bulb Tb,Ambient Wet Bulb,Discharge Air 2 in LE,Discharge Air 12 in LE,Discharge Air 24 in LE,Discharge Air 42 in LE,Discharge Air 54 in LE,Discharge Air Center,Discharge Air 54 in RE,Discharge Air 42 in RE,Discharge Air 24 in RE,Discharge Air 12in RE,Discharge Air 2 in RE,Seconday Air 24 in LE,Seconday Air Center,Seconday Air 24 in RE,Return Air 2 in LE,Return Air 12 in LE,Return Air 24 in LE,Return Air 42 in LE,Return Air 54 in LE,Return Air Center,Return Air 54 in RE,Return Air 42 in RE,Return Air 24 in RE,Return Air 12in RE,Return Air 2 in RE,Left TXV Inlet,Into Left Distrubutor ,Left TXV Bulb,Left Coil Inlet 1,Left Coil Inlet 2,Left Coil Inlet 3,Left Coil Inlet 4,Left Coil Inlet 5,Left Coil Inlet 6,Left Coil Outlet 1,Left Coil Out 2,Left Coil Out 3,CTR TXV Inlet,Into CTR Distrubutor,CTR TXV Bulb,CTR Coil Inlet ,CTR Coil Outlet ,Right TXV Inlet ,Into Right Distributor ,Right TXV Bulb ,Right Coil Inlet ,Right Coil Outlet ,Air in left evap 6 in LE,Air in left evap 6 in RE,Air in ctr evap 6 in LE,Air in ctr evap 6 in RE,Air in right evap 6 in LE,Suction line into Comp,Air in right evap 6 in RE,Air off left evap 6 in LE,Air off left evap 6 in RE,Air off ctr evap 6 in LE,Air off ctr evap 6 in RE,Air off right evap 6 in LE,Air off right evap 6 in RE,PS Top shelf LE Rear,PS Top shelf LE Front,PS Top shelf 48 LE Rear,PS Top shelf 48 LE Front,PS Top shelf 48 RE Rear,PS Top shelf 48 RE Front,PS Top shelf RE Rear ,PS Top shelf RE Front,PS Second shelf LE Rear ,PS Second shelf LE Front,PS Second shelf 48 LE Rear,PS Second shelf 48 LE Front,PS Second shelf 48 RE Rear,PS Second shelf 48 RE Front,PS Second shelf RE Rear ,PS Second shelf RE Front,PS Third shelf LE Rear ,PS Third shelf LE Front,PS Third shelf 48 LE Rear,PS Third shelf 48 LE Front,PS Third shelf 48 RE Rear,PS Third shelf 48 RE Front,PS Third shelf RE Rear ,PS Third shelf RE Front,PS Fourth shelf LE Rear ,PS Fourth shelf LE Front,PS Fourth shelf 48 LE Rear,PS Fourth shelf 48 LE Front,PS Fourth shelf 48 RE Rear,PS Fourth shelf 48 RE Front,PS Fourth shelf RE Rear ,PS Fourth shelf RE Front,PS Fifth shelf LE Rear ,PS Fifth shelf LE Front,PS Fifth shelf 48 LE Rear,PS Fifth shelf 48 LE Front,PS Fifth shelf 48 RE Rear,PS Fifth shelf 48 RE Front,PS Fifth shelf RE Rear ,PS Fifth shelf RE Front,PS BC LE Rear ,PS BC LE Front,PS BC 48 LE Rear,PS BC 48 LE Front,PS BC 48 RE Rear,PS BC 48 RE Front,PS BC RE Rear ,PS BC RE Front,Water in HeatX,Water out HeatX,Ref Temp in HeatX,Ref Temp out HeatX,Case inlet after filter drier,Inlet of filter drier,Discharge line from comp,,Rear Wall,Ceiling,Front Wall,Left Wall,Right Wall,Liquid into main distributor,Suction Presure ,Liquid Pressure ,Compressor RPM,Total Water Flow Meter,L1 Volts,L1 Amps,L1 Watts,L2 Volts,L2 Amps,L2 Watts,L3 Volts,L3 Amps,L3 Watts,Total Volts,Total Amps,Total Watts,120V Volts,120V Amps,120V Watts,Left S.H.,CTR S.H.,Right S.H.,Evap,Liqcond,AVG Prod Temp,AVG Air In,AVG Air Off,Total L1 Watts,Total L2 Watts,Total L3 Watts,Total Case Watts
4/13/2025,9:27:32,9840,0,0,74.96469,73.49255,64.975325,42.609486,40.486076,40.715487,40.952992,34.559299,35.139669,40.671531,33.967075,32.820048,33.316985,38.386881,50.615154,39.890299,39.153744,46.406161,55.087281,64.974641,57.477374,49.16071,53.512312,49.318035,46.862019,51.586434,52.643551,51.410912,77.994119,61.510681,48.847356,28.325303,30.686591,29.184966,31.068956,29.211619,29.237488,48.569499,47.308183,47.173669,77.882568,59.75717,43.600448,26.708553,40.870256,76.456816,51.334892,41.205454,25.96223,40.219816,48.97593,45.883303,45.692547,46.266866,42.370168,47.815313,44.515873,34.767275,35.311669,31.120111,30.778756,31.190515,31.142007,36.548299,42.903416,33.274218,41.582479,32.813716,38.079552,32.60353,39.615798,36.263511,42.596273,35.990409,39.592088,31.324617,37.416458,32.059609,38.905247,35.564606,41.400214,33.555382,40.346521,31.261792,37.687405,32.490301,39.354872,34.803109,38.715153,34.759643,37.753417,31.134494,36.348301,32.537173,36.712039,36.500956,41.416234,35.122978,40.990393,32.46203,38.060625,37.222684,41.246827,38.046252,42.846312,42.074171,41.688176,34.860538,41.929807,38.456955,43.406855,75.579981,88.800729,151.656759,77.486822,76.011261,76.396793,148.195679,75.848486,76.756953,71.296644,70.959405,71.12661,75.226363,76.163755,33.25582,121.087271,5561.443974,0,206.020004,0.1299,-16.962,206.720001,0.11696,0.502,206.570007,0.11343,13.914,204.949997,11.726,-2804,119.260002,2.011,120.400002,37.495116,32.248208,29.853214,11.35224,75.67494,37.340113,45.617448,32.385056,-2.468618,0.222906,1.296915,0
4/13/2025,9:28:32,9900,0,0,74.501497,73.50388,64.864086,41.949926,39.883395,40.049089,40.422233,33.966575,34.465657,40.175753,33.184973,32.102416,32.623816,38.020631,50.038444,39.288268,38.625249,45.732326,55.233614,64.509753,55.383145,50.961109,52.618374,48.794025,47.154777,50.048966,51.993442,49.259947,79.807396,59.850675,48.159436,27.133947,29.286497,27.518483,30.51751,28.418502,27.191312,47.975954,46.623096,46.608236,74.778595,61.894816,43.159067,24.432544,40.572211,70.153429,55.969477,40.381564,22.994463,39.475032,48.758501,45.486439,45.801505,46.095456,41.922979,47.168918,43.984663,34.026725,34.812067,30.145457,29.955091,30.083935,30.03297,36.600844,42.92657,33.343408,41.597303,32.902507,38.094279,32.645487,39.635003,36.27837,42.667674,36.078096,39.644997,31.447594,37.424742,32.09465,38.937706,35.622899,41.414098,33.688641,40.376918,31.325958,37.663867,32.52221,39.338669,34.839149,38.743073,34.864871,37.779714,31.229186,36.361807,32.575206,36.737397,36.539155,41.396136,35.167564,40.980081,32.462283,38.043036,37.260348,41.243498,38.106958,42.900071,42.122056,41.71014,34.908855,41.987905,38.524252,43.446974,83.440079,91.186871,153.372837,90.090492,76.276244,89.594655,149.742826,75.814952,75.761356,71.215834,70.947503,71.153748,75.222121,75.255904,34.935334,179.231287,5395.714737,0,205.889999,0.14199,-18.849001,206.509995,0.12876,0.451,206.270004,0.12466,15.467,204.289993,12.967,-3134,119.120003,2.032,120.699997,34.938589,29.93822,27.160717,13.220847,102.036595,37.379213,45.341591,31.509374,-2.772174,0.230912,1.54689,0
4/13/2025,9:29:32,9960,0,0,74.239975,73.449432,64.82575,41.600695,39.521362,39.545612,40.013703,33.479664,34.057618,39.772374,32.688233,31.585127,32.090662,37.48974,49.854459,38.843271,38.005987,44.969165,59.038371,67.222265,57.180273,49.963885,50.083413,46.88443,47.109066,50.213184,52.193735,49.978173,85.770455,63.771849,48.033691,29.130238,30.108858,29.415055,30.72309,29.489844,29.190138,47.875861,46.595985,46.559269,82.649982,63.570168,42.997054,26.157987,40.12684,82.026333,57.495202,40.245094,25.748579,39.196277,49.930689,45.505637,44.9991,45.112518,42.125693,47.158079,43.645384,34.267495,34.934146,30.222701,29.86203,30.212002,30.243956,36.67442,42.931081,33.423133,41.601892,32.961383,38.11626,32.714311,39.631273,36.312696,42.522961,36.109076,39.610593,31.484557,37.429822,32.161176,38.930002,35.686051,41.414335,33.746805,40.366331,31.343319,37.716673,32.573134,39.357591,34.861725,38.747886,34.985005,37.754378,31.269584,36.382462,32.649328,36.759124,36.569737,41.40806,35.192457,40.991151,32.612688,38.053109,37.269105,41.255296,38.095392,42.905259,42.112397,41.74269,34.875161,42.007805,38.50607,43.445138,81.890182,94.519455,156.043403,89.90577,75.932546,89.942735,152.304059,75.81594,77.015261,70.88497,70.853539,71.117094,75.273479,80.773095,31.159868,140.889249,5559.707828,0,205.940002,0.14353,-18.833,206.679993,0.12836,0.456,206.410004,0.1251,15.499,204.619995,12.953,-3134,119.269997,2.035,120.300003,39.084182,34.047545,31.295585,8.949509,85.449049,37.401456,45.219837,31.623722,-3.08081,0.238956,1.801536,0
4/13/2025,9:30:32,10020,0,0,75.500257,73.522277,64.966029,41.314601,39.297159,39.230118,39.889011,33.161088,33.661655,39.197956,32.590964,31.607741,32.153302,37.209334,49.44484,38.629351,37.730854,44.993814,53.014939,66.102368,56.321527,51.081676,51.244305,46.916459,47.38737,50.064894,51.154835,50.761389,76.599318,60.098208,47.979962,27.323583,29.553311,28.056985,30.558193,28.68072,28.287157,47.770705,46.528346,46.414688,76.440235,57.659241,42.345133,25.713999,39.742019,74.863765,48.054459,40.082258,25.218965,39.080553,48.214116,45.020901,44.589866,44.980173,41.730222,47.030701,43.515568,33.828478,34.67729,30.180293,29.783944,30.354145,30.349374,36.720211,42.925148,33.460926,41.613795,33.035648,38.13503,32.780787,39.623311,36.348968,42.527327,36.157211,39.62766,31.569969,37.457256,32.201251,38.946301,35.717478,41.416507,33.835049,40.396594,31.364577,37.751167,32.598066,39.389663,34.907724,38.753502,35.094844,37.778461,31.333968,36.395078,32.666005,36.774248,36.588849,41.426176,35.222331,41.023891,32.664895,38.075532,37.289781,41.268628,38.089784,42.925589,42.116722,41.764604,34.871099,42.003231,38.552117,43.450976,75.215428,87.655904,151.894034,76.780564,75.896509,75.322452,149.04756,75.755651,76.782672,71.062857,70.903772,71.165615,75.480089,74.994884,13.690757,106.674242,5265.260504,0,206.089996,0.12115,-15.802,206.779999,0.10944,0.468,206.630005,0.10565,12.791,205.259995,10.931,-2588,119.290001,2.015,120.199997,63.266138,57.631309,55.368434,-15.286176,67.879303,37.429957,44.675141,31.528921,-3.37943,0.246466,2.046022,0
4/13/2025,9:31:32,10080,0,0,74.793971,73.497161,64.927833,40.970504,38.948669,38.93499,39.561926,33.011294,33.443243,39.09708,32.34601,31.542896,31.974572,37.01185,48.928355,38.440654,37.589574,44.757432,56.421772,65.404333,57.23257,48.394603,50.798968,47.108484,46.959024,50.316102,53.060824,49.753774,81.901033,59.426722,47.191938,27.162755,28.89307,27.085308,30.083772,28.221118,27.543946,47.110539,45.778688,45.77475,75.747251,60.544395,42.159395,24.254696,39.780381,71.561681,52.885145,39.920025,23.39053,38.969071,48.394826,44.781771,44.367702,44.921937,41.392821,46.837085,43.425422,33.468061,34.405884,29.572256,29.512054,29.873237,29.875817,36.816996,42.958848,33.530736,41.621333,33.111717,38.129439,32.820067,39.633538,36.360123,42.633274,36.267639,39.666638,31.67084,37.441815,32.231539,38.969774,35.800849,41.432431,33.936918,40.443023,31.445852,37.741919,32.639458,39.36664,34.920494,38.782539,35.203812,37.830008,31.42159,36.416616,32.706322,36.803517,36.634939,41.465393,35.28357,41.019116,32.62049,38.061611,37.29707,41.285827,38.136644,43.012998,42.130954,41.781921,34.876147,42.01858,38.595859,43.47076,83.82238,91.07379,151.068077,90.820422,76.124724,90.263803,147.898388,75.676961,75.779095,71.142019,70.991763,71.11186,75.219286,75.738971,24.83576,152.976759,4900.52026,0,205.830002,0.13271,-17.466,205.369995,0.12061,0.388,206.320007,0.1154,14.149,204.479996,12.009,-2864,119.209999,2.027,120.099998,46.037179,41.004636,38.765266,1.154759,90.973825,37.46767,44.547413,31.117885,-3.658733,0.253523,2.271879,0
4/13/2025,9:32:32,10140,0,0,75.443025,73.447562,64.889697,40.888876,38.870807,38.788726,39.528414,32.802339,33.316948,38.936376,32.358357,31.51307,31.968806,36.644681,48.83859,38.150549,37.447577,44.8699,57.072233,66.17771,54.545939,48.836291,51.15895,47.582734,46.530852,48.787162,51.538744,49.291783,84.571036,62.616001,47.424677,28.970406,29.746451,28.840618,30.359901,29.156247,29.009048,47.243291,45.788978,45.875601,81.568608,60.810627,42.135065,26.197832,39.588328,80.890702,53.247638,39.91868,25.839612,38.919053,48.611825,44.940918,44.31131,45.10514,41.181181,47.019687,42.916176,33.790885,34.635401,30.098966,29.756108,30.267475,30.314499,36.849736,42.950509,33.565415,41.599814,33.12197,38.132198,32.855301,39.662236,36.411513,42.717642,36.315283,39.646194,31.721905,37.423331,32.234738,38.97467,35.857147,41.461505,34.001573,40.44594,31.438556,37.705766,32.627534,39.381746,34.978253,38.809571,35.324493,37.848032,31.467388,36.426262,32.736023,36.821947,36.685675,41.465682,35.332246,41.033999,32.619964,38.097941,37.338298,41.284854,38.199709,43.024759,42.121678,41.824082,34.907143,42.062561,38.616072,43.495677,81.048456,93.140668,152.051048,88.771251,75.699846,88.74984,148.298858,75.740734,75.916705,71.058891,70.92464,71.145742,75.149963,79.742243,31.454374,125.479268,4776.515586,0,206.020004,0.12706,-16.631001,206.600006,0.11446,0.374,206.350006,0.1094,13.328,204.669998,11.392,-2699,119.220001,2.036,120.300003,38.132597,32.842985,30.6266,9.29208,77.928946,37.492178,44.511092,31.477222,-3.934669,0.260409,2.49458,0
4/13/2025,9:33:32,10200,0,0,75.647113,73.512504,64.892463,40.856904,38.795066,38.740782,39.506063,32.836269,33.272023,38.761582,32.510893,31.737094,32.215312,36.73842,48.680676,37.935755,37.368843,47.289312,52.711745,62.377035,56.739241,49.828987,50.248194,47.596156,46.216569,49.510939,51.081214,49.732588,76.433188,59.528324,47.578872,27.498624,29.748311,28.099969,30.42996,28.789536,28.665061,46.888123,46.041154,46.124689,76.339666,54.794644,41.793317,26.219559,39.290067,74.71081,44.06176,39.904265,25.763416,38.961661,47.466773,44.776932,44.397923,44.649009,41.132906,47.173134,42.953614,33.764359,34.430829,30.30488,29.958491,30.645863,30.720472,36.918226,42.963604,33.619748,41.631618,33.138556,38.170444,32.927144,39.669195,36.414959,42.561187,36.354665,39.661166,31.758418,37.490894,32.319202,38.984282,35.89603,41.440737,34.013543,40.447685,31.475073,37.780374,32.686164,39.398114,35.035062,38.816684,35.402107,37.829254,31.51261,36.462778,32.780712,36.834665,36.699723,41.457215,35.365044,41.058204,32.780498,38.078162,37.357407,41.296884,38.181752,43.008666,42.134539,41.844423,34.885974,42.054005,38.62152,43.465553,75.206654,86.871577,147.274605,76.467123,75.763376,75.321402,144.569438,75.64542,76.818426,70.935038,70.799169,71.096691,75.288224,75.077912,34.91128,117.459462,4696.439116,0,205.960007,0.10978,-14.187,206.759995,0.09863,0.421,206.550003,0.09445,11.252,205.309998,9.767,-2276,119.309998,2.006,119.900002,34.384447,28.598892,26.70984,13.194425,73.772358,37.51426,44.229526,31.637482,-0.10554,0.002719,0.084683,0
4/13/2025,9:34:32,10260,0,0,73.919802,73.437938,64.899639,40.653132,38.603131,38.520139,39.407149,32.686277,33.077779,38.645032,32.270191,31.671506,32.091058,36.561321,48.407737,37.892477,37.311338,44.566669,52.384118,63.931099,58.626546,50.396387,51.204493,49.262059,46.746286,49.364931,50.807657,49.833933,80.00958,58.618178,47.054742,26.834415,28.879182,27.104008,29.860794,28.093701,27.338773,46.504253,45.786335,45.72333,74.524715,58.783797,41.594158,24.385991,39.138934,69.844947,50.162946,39.739366,23.443525,38.84565,47.454587,44.497561,44.307355,45.028497,41.274089,47.035484,43.002367,33.436568,34.276357,29.620918,29.510326,30.163973,30.140263,36.982948,42.967256,33.674124,41.659949,33.163633,38.207041,32.995544,39.682792,36.467119,42.57166,36.389326,39.706705,31.791964,37.485371,32.365252,38.997009,35.942466,41.472778,34.029216,40.471601,31.506841,37.820366,32.733971,39.443684,35.07556,38.844194,35.500196,37.875703,31.581278,36.48762,32.829678,36.846391,36.752599,41.497903,35.415513,41.066951,32.847582,38.11442,37.402097,41.285119,38.202183,43.023706,42.146322,41.871157,34.885446,42.06604,38.642822,43.456014,83.146238,90.08643,147.260482,89.541253,75.727665,88.921896,144.137057,75.707581,76.631797,70.963167,70.95184,71.069397,75.32018,74.746157,27.235396,162.529034,4543.820927,0,205.869995,0.12346,-16.202,205.470001,0.11194,0.384,206.259995,0.10722,12.972,204.550003,11.15,-2644,119.190002,2.017,119.599998,42.837793,37.377209,35.522417,4.216949,95.136757,37.546773,44.260743,31.191401,-0.361914,0.009555,0.288582,0
4/13/2025,9:35:32,10320,0,0,74.322556,73.408103,64.930632,40.569932,38.561656,38.517952,39.30495,32.540518,33.048601,38.536597,32.272575,31.630443,32.053152,36.544428,48.411641,37.790391,37.259322,45.004441,54.120139,64.384135,55.487049,49.443876,51.638105,47.283966,46.113284,49.055618,51.465304,49.600573,83.711847,62.069363,47.110318,28.795165,29.91364,28.737548,30.166422,29.302301,29.009254,46.637958,45.845594,45.829844,81.075571,59.178803,41.886773,26.277709,39.139707,80.337082,51.490512,39.833761,26.083739,38.87984,47.917479,44.851011,44.145055,44.481677,40.962166,47.237786,43.077485,33.767094,34.520518,29.998678,29.720904,30.442679,30.574409,37.053255,42.992702,33.746314,41.652711,33.192317,38.192051,33.043132,39.712745,36.50029,42.619954,36.480125,39.682963,31.88424,37.485261,32.40251,39.025222,36.02083,41.488149,34.121615,40.510417,31.582643,37.807884,32.789888,39.457073,35.121829,38.862005,35.624425,37.893725,31.657811,36.486642,32.891384,36.900229,36.792286,41.524601,35.469854,41.111669,32.874088,38.1702,37.431403,41.332542,38.216225,43.090342,42.128916,41.921008,34.909125,42.065786,38.694815,43.469964,80.510746,92.340098,148.585762,87.976246,75.758651,87.970988,145.123658,75.739428,76.849505,70.873805,70.917821,71.068059,75.301959,79.382982,38.065535,188.388135,4566.370743,0,205.880005,0.11846,-15.375,206.509995,0.10616,0.438,206.339996,0.10215,12.293,204.720001,10.561,-2476,119.220001,2.011,120.300003,30.530709,25.307164,23.254152,16.579609,105.636104,37.585108,44.239145,31.504047,-0.619849,0.016141,0.493044,0
4/13/2025,9:36:32,10380,0,0,74.720453,73.390944,64.939375,40.455807,38.402653,38.420314,39.2013,32.564092,33.075607,38.492342,32.426842,31.92649,32.36176,36.499087,48.161354,37.809025,37.210132,43.765342,54.349098,65.382996,55.132678,48.939154,50.061142,48.246416,46.364576,50.385645,51.014488,50.086709,74.62886,58.177426,46.914937,27.350715,29.651786,27.788192,30.226037,28.641333,28.611885,46.744284,45.335468,45.150276,74.808879,53.623976,41.695508,26.151292,39.131827,73.364889,42.4662,39.965282,25.633111,39.064265,47.541237,44.612316,43.631147,44.172734,41.275667,47.331429,43.288225,33.644127,34.453374,30.257544,29.961973,30.947937,30.947947,37.110815,42.983988,33.788862,41.670217,33.175344,38.223904,33.095637,39.704104,36.517284,42.61925,36.534387,39.689401,31.908119,37.483206,32.456492,39.040398,36.074146,41.485246,34.122771,40.498793,31.588704,37.819085,32.829615,39.443743,35.163845,38.886616,35.720463,37.906752,31.710597,36.480661,32.931612,36.862209,36.819297,41.466566,35.526439,41.093492,32.939749,38.130986,37.440782,41.285778,38.208144,43.071775,42.159513,41.899299,34.922703,42.086284,38.658932,43.45711,75.270316,85.62868,144.054947,75.977763,75.604866,74.236576,140.961109,75.670232,76.716747,71.054628,70.894598,71.085155,75.259854,73.678237,32.013517,120.179041,4319.537284,0,206,0.10181,-13.257,205.5,0.0928,0.372,206.429993,0.08701,10.185,205.020004,9.027,-2063,119.290001,2,120,36.976992,31.757563,30.027337,9.937945,75.202165,37.597773,44.086888,31.70215,-0.007375,0.000224,0.005704,0
4/13/2025,9:37:32,10440,0,0,74.594948,73.418875,64.852167,40.549046,38.503194,38.457721,39.385703,32.574813,33.051715,38.444329,32.30995,31.859321,32.219482,36.59212,48.24509,37.63357,37.210242,45.738967,58.206888,66.077919,55.548341,48.476273,49.888321,48.717351,46.438159,49.158883,51.491804,49.814357,82.408124,58.976741,47.037989,27.48631,29.191048,27.510892,29.860858,28.323062,27.904413,47.109854,45.473783,45.474658,75.988922,59.165004,41.625567,24.63164,38.989322,71.757681,50.54362,39.741999,23.776062,38.900112,48.694693,44.752942,43.890358,44.850189,41.015779,47.242073,42.945598,33.87393,34.826489,29.657921,29.545102,30.319096,30.315571,37.150241,43.009956,33.808824,41.678551,33.13799,38.226685,33.137548,39.741495,36.561019,42.691642,36.573958,39.707216,31.930131,37.485609,32.474479,39.052673,36.114806,41.519915,34.181548,40.518793,31.613838,37.818394,32.844926,39.449666,35.197285,38.898279,35.788875,37.915498,31.753719,36.517305,32.957751,36.901646,36.879528,41.529089,35.599647,41.141113,32.966519,38.176798,37.483981,41.317005,38.250089,43.114785,42.138307,41.936116,34.927913,42.065944,38.710122,43.451835,83.933946,90.606694,145.706418,90.81948,75.510193,90.205601,142.398228,75.641849,76.690085,70.942482,70.881615,71.051805,75.225401,75.781376,30.588364,162.37326,4321.264903,0,205.820007,0.12132,-15.877,206.529999,0.10886,0.364,206.270004,0.10453,12.598,205.149994,10.874,-2580,119.209999,2.02,120.300003,38.758042,33.34562,31.462052,8.279947,95.070205,37.626022,44.35826,31.423018,-0.054886,0.001542,0.042891,0
4/13/2025,9:38:32,10500,0,0,74.014404,73.423418,64.908056,40.652438,38.617884,38.588309,39.534675,32.465324,32.991114,38.405771,32.373423,31.874249,32.312701,36.431249,48.43789,37.576581,37.216729,46.071285,55.883757,61.771329,54.467473,50.857452,50.138615,46.02929,45.524884,51.190265,50.996835,49.116218,82.258028,61.603419,47.588925,28.889309,30.119697,28.910282,30.204844,29.519498,29.267075,47.25835,45.724087,45.749027,80.090664,56.972518,41.562291,26.659812,38.937261,79.064692,47.267167,39.813608,26.359517,38.933259,47.561351,44.893555,44.408987,44.765212,40.737349,47.483313,43.300629,34.061652,34.59796,30.196864,29.887017,30.721046,30.913721,37.208633,43.034122,33.857447,41.718344,33.172432,38.252357,33.218937,39.739021,36.594381,42.704109,36.634674,39.752269,31.964968,37.52189,32.518105,39.074902,36.162798,41.538998,34.169654,40.583175,31.662043,37.874101,32.875639,39.492614,35.251543,38.950964,35.874542,37.967767,31.800188,36.531605,32.989007,36.930549,36.899142,41.537155,35.60941,41.160489,33.023878,38.18199,37.511721,41.335141,38.261671,43.153511,42.154877,41.956207,34.926007,42.064886,38.730524,43.438332,79.198589,91.030019,146.409584,85.293364,75.5058,85.948914,143.096186,75.57741,76.573867,70.97573,70.932828,71.069484,75.354891,78.607435,40.573885,73.095536,4351.54473,0,205.75,0.11139,-14.524,206.460007,0.10032,0.401,206.330002,0.09511,11.36,205.080002,9.884,-2308,119.169998,2.014,119.900002,28.424707,22.398073,20.64939,19.164218,46.624447,37.65764,44.277847,31.72971,-0.302908,0.008444,0.238,0
4/13/2025,9:39:32,10560,0,0,74.312748,73.447797,64.759112,40.546842,38.491713,38.556609,39.413054,32.509886,33.010396,38.311002,32.603112,32.152373,32.549657,36.507232,48.255677,37.55546,37.18948,43.964136,56.530593,64.996,56.102476,48.399166,50.963835,48.615453,45.830336,49.423376,51.417135,48.764973,74.505096,58.325292,47.069215,27.490098,29.575808,27.674181,30.100598,28.499582,28.695457,47.198771,45.506593,45.603311,74.516081,53.236093,41.527558,26.112179,39.197329,73.153462,41.696702,39.958776,25.383635,39.132689,48.12564,44.789961,43.983545,44.614284,40.969061,47.349872,43.043923,33.807749,34.73161,30.291497,29.896507,30.955587,31.062698,37.271559,43.032502,33.958015,41.7212,33.196206,38.262362,33.275665,39.770569,36.644638,42.844886,36.741959,39.783328,32.047543,37.503099,32.552126,39.064566,36.215296,41.575313,34.234219,40.601873,31.745558,37.845598,32.927872,39.473123,35.266967,38.94955,35.971447,37.995089,31.885651,36.534193,33.040503,36.896907,36.926987,41.541091,35.674773,41.1374,32.978327,38.186216,37.513298,41.351956,38.29224,43.172483,42.196114,41.962728,34.956975,42.080779,38.738567,43.470021,75.112976,85.272426,143.181597,75.557972,75.738441,73.908212,140.385801,75.634204,75.604235,71.096063,70.907035,71.028842,75.220287,73.442688,23.914364,112.255888,4333.421783,0,206,0.10191,-13.295,206.559998,0.09232,0.323,206.360001,0.08648,10.161,205.270004,9.03,-2082,119.25,2.007,120,47.127931,41.586274,40.017492,-0.058716,70.975155,37.687695,44.254402,31.790941,-0.545904,0.014813,0.428893,0
4/13/2025,9:40:32,10620,0,0,74.654568,73.345695,64.750449,40.406308,38.327858,38.43692,39.251879,32.363775,32.844044,38.310918,32.379289,32.043624,32.334194,36.409698,48.145557,37.475258,37.174803,43.614055,54.163818,63.996757,55.865962,49.383154,49.805968,44.577967,45.928745,48.550453,51.709048,50.484572,82.318575,59.11845,46.855444,27.294376,29.031075,27.294481,29.556912,28.033022,27.714299,46.705329,45.139833,45.253669,75.944944,59.325012,41.311409,24.491008,38.895233,71.587107,50.436356,39.873088,23.698479,38.975021,47.759371,44.435173,43.767453,44.325167,40.923095,47.125202,42.967121,33.490198,34.359502,29.544822,29.462321,30.415544,30.425737,37.347955,43.042068,33.997093,41.73484,33.174438,38.259628,33.329347,39.774302,36.680688,42.82182,36.788234,39.766399,32.060713,37.521882,32.606606,39.084626,36.254464,41.568923,34.204301,40.589805,31.76676,37.863048,32.971213,39.487179,35.389688,38.98347,36.044464,37.997946,31.945551,36.537498,33.082938,36.916345,36.987561,41.581967,35.747437,41.207372,33.058349,38.20985,37.564797,41.366445,38.329305,43.19879,42.207991,42.019004,35.024386,42.105868,38.793264,43.456392,84.369585,90.86409,145.709374,91.099203,75.872673,90.581053,142.361563,75.580016,76.178365,71.033946,70.915055,71.018612,75.209262,75.845852,35.078718,168.057201,4357.553931,0,205.830002,0.1209,-15.903,206.460007,0.10951,0.404,206.229996,0.10499,12.689,204.179993,10.91,-2560,119.059998,2.029,120.099998,33.477297,27.933262,26.494941,13.378147,97.471325,37.717771,44.029563,31.283021,-0.055138,0.001474,0.04316,0
4/13/2025,9:41:32,10680,0,0,74.165782,73.364589,64.63613,40.388434,38.275934,38.3956,39.258233,32.2287,32.826295,38.205408,32.341954,31.981144,32.337155,36.357312,47.986041,37.421937,37.100101,44.787169,52.130323,63.224234,56.223562,49.568977,51.512271,45.080993,45.991074,49.892537,52.860347,50.896191,83.052742,61.756743,46.899889,28.767644,29.908337,28.801394,29.826744,29.221692,29.105723,46.703631,45.188071,45.10838,80.922765,57.69063,41.548498,26.490846,38.834813,80.040233,48.915693,39.897624,26.366952,38.963545,46.977739,44.645099,43.874939,44.319503,41.07831,47.231193,43.292563,33.573895,34.328468,29.977809,29.671494,30.724005,30.884433,37.363065,43.053999,34.029446,41.740939,33.13527,38.294207,33.381913,39.788828,36.71872,42.790622,36.848,39.798176,32.074995,37.532392,32.639862,39.098723,36.324391,41.582537,34.207893,40.628153,31.790857,37.868693,33.010233,39.483309,35.400423,39.008277,36.095487,38.001591,31.989318,36.554427,33.116385,36.929447,37.010392,41.570804,35.766101,41.197309,33.149522,38.231192,37.577759,41.363675,38.29473,43.169691,42.216638,42.012709,34.969703,42.072697,38.799312,43.439149,79.89894,91.696727,146.557029,86.834419,75.614611,87.29238,143.062617,75.598239,76.358957,70.95126,70.877776,71.021655,75.289145,79.325262,35.738525,108.777806,4356.693521,0,205.929993,0.11202,-14.568,205.369995,0.10214,0.471,206.360001,0.09703,11.608,204.449997,10.009,-2315,119.120003,1.994,119.800003,32.80228,27.450889,25.800015,14.097609,69.058111,37.731708,44.031359,31.526684,-0.017086,0.000448,0.013556,0
