Date,Time,Run Time,Defrost case 1,Always off,Ambient dry bulbTa,Ambient dry bulbTb,Ambient wet bulb,Blank,Discharge air 12 in LE,Discharge air center,Discharge air 12in RE,Discharge air 2 in RE,Sec discharge air 2 in LE,Sec discharge air 12 in LE,Sec discharge air center,Sec discharge air 12 in RE,Sec discharge air 2 in RE,Return air 2 in LE,Return air 12in LE,Return air center,Return air 12 in RE,Return air 2 in RE,TXV 1 inlet,Into distributor 1,Left TXV Bulb,TXV 2 inlet,Into distributor 2,Right TXV Bulb,Common coil outlet,Air in left evap 6 in LE,Air in left evap 6 in RE,Air off left evap 6 in LE,Air off left evap 6 in RE,Air in right evap 6 in LE,Air in right evap 6 in RE,Air off Right evap 6 in LE,Air off Right evap 6 in RE,PS Top shelf LE Rear,PS Top shelf LE Front,PS Top shelf CTR Rear,PS Top shelf CTR Front,PS Top shelf RE Rear,PS Top shelf RE Front,PS Second shelf LE Rear,PS Second shelf LE Front,PS Second shelf CTR Rear,PS Second shelf CTR Front,PS Second shelf RE Rear,PS Second shelf RE Front,PS Third shelf LE Rear,PS Third shelf LE Front,PS Third shelf CTR Rear,PS Third shelf CTR Front,PS Third shelf RE Rear,PS Third shelf RE Front,PS Fourth shelf LE Rear,PS Fourth shelf LE Front,PS Fourth shelf CTR Rear,PS Fourth shelf CTR Front,PS Fourth shelf RE Rear,PS Fourth shelf RE Front,PS Fifth shelf LE Rear,PS Fifth shelf LE Front,PS Fifth shelf CTR Rear,PS Fifth shelf CTR Front,PS Fifth shelf RE Rear,PS Fifth shelf RE Front,PS BC LE Rear ,PS BC LE Front,PS BC CTR Rear,PS BC CTR Front,PS BC RE Rear ,PS BC RE Front,Water in HeatX,Water out HeatX,Ref temp out HeatX,Case inlet after filter drier,inlet of filter drier,Discharge line from comp,Suction line into Comp,Discharge air 2 in LE,Ceiling,Rear Wall,Front Wall,Right Wall,Left Wall,Suction Presure ,Discharge Pressure ,Compressor RPM,Case Volts,Case Amps,Case Watts,Compressor Volts,Compressor Amps,Compressor Watts,Compressor Hertz,Left S.H.,Right S.H.,Evap,Liqcond,AVG Prod Temp,Total Case Watts,Total Compressor Watts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/28/25,18:58:56,40500,0,0,75.674338,73.083119,64.21141,86.125933,30.679748,35.153792,29.723121,33.08258,43.458742,40.415836,42.860035,37.78648,39.399019,39.406516,47.731464,49.405349,42.320644,40.047553,113.736593,53.231256,35.813304,107.922899,44.585865,34.850982,37.108633,44.777222,45.778007,27.681836,28.048826,42.460137,42.80756,26.339231,26.435741,31.713937,37.878696,32.19372,37.628788,31.021749,37.422573,31.292877,37.084665,30.448725,35.885689,36.043947,30.427927,31.671639,35.316513,29.510416,37.279678,30.462988,36.104462,30.756857,35.962462,30.491221,34.061167,31.564301,36.383211,37.740101,37.85587,33.761995,32.265529,36.856484,41.219796,34.435192,40.765021,35.650825,41.037482,38.717674,41.617914,109.946195,117.017726,117.485689,114.805284,120.045333,132.240899,45.399909,32.800642,73.473404,73.095833,71.813809,73.699214,72.087984,39.930957,222.834919,4800.817443,208.679993,8.775,1171.800049,207.809998,8.106,2131,NaN,17.302996,16.340674,18.510308,118.196092,35.01478,641887.9407,15603.58016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/28/25,18:59:56,40560,0,0,75.747699,73.083466,64.358496,86.111026,30.521189,35.104692,29.653356,33.05393,43.353091,40.199656,42.786802,37.723512,39.344556,38.422745,48.611868,48.170955,43.075264,40.082021,115.430604,59.169951,36.07793,108.925031,53.105532,35.963025,37.903371,44.286422,45.344284,27.296474,27.691588,42.704676,43.202993,26.049944,26.135466,31.726896,37.860621,32.190931,37.600383,31.014499,37.430869,31.35025,37.078484,30.48172,35.84805,36.072336,30.387859,31.691735,35.317616,29.553444,37.266866,30.513812,36.137682,30.805483,35.978896,30.50687,34.036967,31.555163,36.342927,37.767496,37.859402,33.758884,32.175039,36.838626,41.193234,34.475407,40.76309,35.645781,41.064598,38.706,41.614198,117.579937,126.10097,123.741217,122.006944,122.489619,134.062601,45.412636,32.585888,73.461587,73.070067,71.798604,73.687266,72.041256,42.457795,246.786469,4801.36121,208.559998,9.308,1253.300049,207.710007,8.667,2315,NaN,15.030036,14.915131,21.047894,126.160373,35.017003,641907.4063,15639.53101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/28/25,19:00:56,40620,0,0,75.672012,73.113807,64.283921,86.21104,30.158283,34.878934,29.524472,33.096146,43.118407,40.000629,42.610374,37.70447,39.408462,39.024717,48.071542,45.701237,42.632336,40.237667,111.003128,60.48901,35.870184,105.118361,55.953373,35.864312,37.556308,43.823252,44.766516,26.590997,26.977073,42.456914,42.679616,25.52103,25.572252,31.686424,37.869082,32.197211,37.638,31.023016,37.444433,31.379071,37.100664,30.491147,35.834828,36.08868,30.396288,31.694813,35.303695,29.578682,37.275775,30.504073,36.112067,30.796084,35.996128,30.488555,34.045222,31.546072,36.346887,37.761727,37.853634,33.74154,32.168977,36.840562,41.22816,34.465812,40.762786,35.664083,41.070895,38.687127,41.606827,119.824505,127.10627,122.465975,121.583514,120.526285,133.235646,45.239979,32.190665,73.582009,73.087793,71.809572,73.609596,71.962164,42.938774,262.538182,4791.66097,208.520004,9.088,1217.900024,207.440002,8.565,2277,NaN,14.348872,14.343,21.521312,131.109605,35.01914,641926.9221,15675.50836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/28/25,19:01:56,40680,0,0,75.665752,73.128695,64.362704,86.254202,30.195518,35.093781,29.650143,33.186732,42.992781,40.041975,42.599758,37.892705,39.477693,39.331728,47.087004,47.711846,43.449677,39.180074,103.146698,59.798542,35.762988,99.291167,57.381882,35.862865,37.601267,44.033179,44.938534,26.473806,26.84722,42.77373,43.300092,25.396398,25.549238,31.709827,37.86976,32.193094,37.608277,31.022458,37.452265,31.376271,37.091635,30.517259,35.863435,36.101438,30.406456,31.693393,35.33695,29.629083,37.275149,30.497202,36.13845,30.801794,35.977887,30.502289,34.076753,31.522471,36.357834,37.735094,37.902999,33.752966,32.218151,36.858926,41.221784,34.466926,40.771873,35.662595,41.073818,38.721962,41.570731,117.294128,124.229772,119.382702,118.625816,117.54508,132.278252,45.23466,32.27069,73.583638,73.045564,71.79484,73.756005,72.164803,39.704369,250.993344,4809.287699,208.729996,8.875,1185.5,207.770004,8.298,2203,NaN,17.48452,17.584397,18.278468,127.503228,35.027202,641946.4163,15711.49574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/28/25,19:02:56,40740,0,0,75.674759,73.108519,64.359855,86.198266,30.184746,35.053806,29.672123,33.353057,42.867896,39.906055,42.553444,37.85147,39.520759,39.186473,46.403702,48.615457,43.622784,40.600752,100.234528,58.294665,35.331254,96.962559,56.127542,35.61805,37.142223,43.826933,44.587938,26.358373,26.72218,42.869063,43.273366,25.288659,25.431383,31.686415,37.840796,32.199237,37.636477,30.994298,37.413472,31.419153,37.11983,30.510464,35.82612,36.124755,30.474056,31.705269,35.339961,29.63122,37.29538,30.498875,36.139227,30.825707,35.977736,30.470936,34.061567,31.535744,36.357247,37.712413,37.871928,33.718625,32.23205,36.847528,41.231567,34.469693,40.76817,35.651336,41.044591,38.657717,41.577964,115.13611,122.047786,116.326204,116.10051,114.08217,132.831613,45.145795,32.273376,73.512992,73.095336,71.844262,73.678443,72.034536,38.576383,247.118929,4795.579646,208.25,8.764,1163.300049,207.699997,8.214,2156,NaN,18.217869,18.504665,17.113385,126.267072,35.024098,641965.9686,15747.6008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/28/25,19:03:56,40800,0,0,75.696381,73.120046,64.552852,86.246425,30.209046,35.105019,29.735889,33.27352,42.852276,39.920346,42.492132,37.781178,39.466046,39.991046,47.260854,46.974751,42.894868,39.979397,101.654602,55.960219,35.009368,98.113744,54.057144,35.251842,36.794316,44.081904,44.939467,26.488163,26.824641,42.495904,42.833652,25.210994,25.388838,31.718877,37.856202,32.217621,37.633081,30.986863,37.448026,31.39294,37.091114,30.536346,35.87886,36.113031,30.426149,31.72154,35.337858,29.674143,37.275514,30.487317,36.144571,30.833516,35.974424,30.454676,34.071004,31.501107,36.33297,37.701877,37.881717,33.739124,32.260547,36.858166,41.224108,34.495448,40.776311,35.619654,41.068572,38.631958,41.589241,112.705612,119.513642,111.523092,111.766753,110.12407,132.974034,45.026618,32.365845,73.443949,73.113282,71.781253,73.686732,72.055982,37.551048,235.719142,4795.142784,208.910004,8.647,1141,207.75,8.075,2115,NaN,18.971291,19.213765,16.038077,122.550038,35.026513,641985.4749,15783.67631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/28/25,19:04:56,40860,0,0,75.663949,73.10191,64.501599,86.260346,30.537737,35.398638,29.998554,33.416203,42.841172,39.890691,42.470919,37.775376,39.413515,39.734042,46.55834,45.997787,43.281916,41.096471,106.528879,51.339636,35.22788,102.035661,48.555179,34.894079,36.645581,43.717415,44.772516,27.053662,27.370202,42.556747,42.8207,25.948119,26.121128,31.72107,37.842471,32.229176,37.598593,30.974371,37.419566,31.372721,37.074763,30.508724,35.880644,36.109775,30.430894,31.717372,35.302867,29.688436,37.256955,30.502484,36.134399,30.829793,35.979582,30.428666,34.075467,31.519398,36.310469,37.648478,37.860585,33.71655,32.350969,36.871984,41.211452,34.477361,40.779861,35.650697,41.037795,38.664671,41.559384,110.39462,116.601949,109.764935,109.135612,110.38334,131.737179,45.130095,32.369984,73.391602,73.127986,71.79174,73.728994,72.077555,36.335966,230.751721,4717.54635,208.600006,8.313,1102.699951,207.919998,7.765,2031,NaN,20.484921,20.15112,14.742959,120.891348,35.020512,642004.8027,15819.32463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/28/25,19:05:56,40920,0,0,75.665934,73.133111,64.522427,86.177552,30.471959,35.204241,29.917229,33.48444,42.748965,39.842662,42.44545,37.784327,39.458606,39.358944,46.675012,46.515915,43.461842,39.228914,109.514449,48.669895,35.067065,104.791284,42.84586,35.293078,36.854387,43.741951,44.646754,27.290335,27.619979,42.805948,43.240127,26.276367,26.397846,31.729171,37.827087,32.250989,37.596837,30.972154,37.41281,31.370367,37.050839,30.552362,35.877944,36.128231,30.427632,31.757325,35.296873,29.717632,37.253376,30.522945,36.102476,30.838118,35.955525,30.39331,34.05215,31.500007,36.301677,37.632187,37.875669,33.708173,32.358384,36.872722,41.196346,34.498067,40.771895,35.655971,40.996823,38.648713,41.553599,106.891497,112.20595,110.95058,108.653369,114.526552,132.331188,45.205741,32.400577,73.380078,73.09412,71.803614,73.667409,72.05951,37.075758,215.54881,4735.734521,208.720001,8.275,1089.199951,207.979996,7.637,1977,NaN,19.53285,19.758863,15.534215,115.65663,35.018233,642024.1101,15854.9144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/28/25,19:06:56,40980,0,0,75.686685,73.141224,64.502398,86.075133,30.419975,34.996473,29.992512,33.559451,42.701955,39.763306,42.435766,37.886954,39.527951,39.520456,48.26461,48.059142,43.223975,41.229349,114.003378,53.270445,35.105757,108.215539,45.565397,35.79591,37.262091,44.012462,45.065865,27.385378,27.753362,42.663116,42.876102,26.491204,26.595551,31.70354,37.848502,32.206198,37.650904,30.979433,37.43508,31.428902,37.111829,30.563018,35.863729,36.158491,30.454974,31.740548,35.322549,29.731869,37.290918,30.532709,36.144943,30.866792,35.997306,30.401486,34.116488,31.479481,36.338408,37.669742,37.897748,33.723706,32.28955,36.870635,41.257188,34.51106,40.766673,35.659134,41.032973,38.632926,41.543147,110.509472,117.648255,118.298949,115.712053,120.148006,131.904641,45.340826,32.399936,73.368888,73.091096,71.795497,73.706292,72.072612,41.229103,223.201101,4720.735784,208.970001,8.658,1150.699951,208,7.973,2092,NaN,15.280997,15.97115,19.82476,118.322202,35.033961,642043.315,15890.38246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/28/25,19:07:56,41040,0,0,75.644797,73.085663,64.531803,86.24679,30.286555,35.452921,29.751261,33.439021,42.572654,39.678941,42.374087,37.79313,39.530444,39.090291,46.369686,47.551017,43.948104,40.377798,115.686161,57.977453,35.600232,109.218629,52.156429,35.991114,37.511885,43.488768,44.464851,27.050446,27.322628,42.81783,43.199774,26.059628,26.106138,31.720831,37.831629,32.206731,37.594421,30.923372,37.396647,31.364325,37.080531,30.531029,35.891292,36.106186,30.487455,31.728017,35.307974,29.738609,37.25211,30.507851,36.152129,30.848909,35.983964,30.347047,34.072591,31.474187,36.312958,37.622236,37.895764,33.705279,32.41891,36.86788,41.237729,34.518501,40.789446,35.644394,41.008649,38.641585,41.546057,116.370627,124.577156,123.037573,121.232378,122.143398,133.00249,45.28299,32.197448,73.250754,72.98303,71.717796,73.71163,72.057191,42.26314,241.796197,4737.201731,208.789993,9.11,1216.699951,207.820007,8.429,2224,NaN,14.744785,15.135667,20.855447,124.54667,35.021034,642062.4736,15925.69223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/28/25,19:08:56,41100,0,0,75.474879,73.111263,64.441332,86.262538,30.074703,34.561126,29.57863,33.468724,42.637814,39.745217,42.406313,37.843802,39.522366,39.867091,47.515592,46.909386,42.740146,39.450711,113.066072,58.965567,35.92746,106.941337,54.041286,35.566675,37.355566,44.10165,45.056413,26.612839,26.943729,42.462778,42.849721,25.526553,25.584835,31.700297,37.799333,32.211076,37.59299,30.893409,37.374041,31.345552,37.054088,30.504825,35.878541,36.086763,30.466568,31.699122,35.300509,29.737343,37.249108,30.490116,36.119456,30.837829,35.981368,30.313231,34.060676,31.448862,36.304531,37.595702,37.875867,33.671953,32.376438,36.858822,41.232681,34.508086,40.781488,35.674486,41.009494,38.64724,41.556969,120.4061,127.6244,123.269602,122.403563,121.295943,131.9043,45.104083,32.13354,73.260228,73.094487,71.77642,73.707198,72.057837,42.387079,263.670466,4716.997247,208.960007,9.055,1208.199951,207.570007,8.49,2259,NaN,14.949422,14.588637,20.978038,131.457305,35.006635,642081.5938,15960.93924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/28/25,19:09:56,41160,0,0,75.580957,73.09953,64.520579,86.314549,30.102681,34.835594,29.728302,33.737304,42.73303,39.709422,42.398755,37.92121,39.622538,39.664419,46.508576,50.836407,43.167249,40.341744,107.293695,59.657677,35.535489,102.450843,56.161197,35.944483,37.460559,44.000586,44.860425,26.449081,26.746743,42.991992,43.317244,25.550714,25.624303,31.705763,37.787963,32.211109,37.574902,30.873389,37.351051,31.345106,37.053109,30.511861,35.868702,36.107009,30.447723,31.724837,35.298144,29.763946,37.235306,30.490467,36.122461,30.833694,35.967073,30.262735,34.062303,31.43089,36.286886,37.582063,37.868418,33.66713,32.374631,36.873836,41.218134,34.487649,40.783499,35.664548,41.000502,38.605738,41.547723,118.187169,125.164573,120.413481,119.732304,118.609028,131.256884,45.131624,32.090327,73.257222,73.073378,71.770968,73.680388,72.068275,39.459797,254.335653,4587.191588,208.720001,8.661,1151.199951,207.869995,8.104,2137,NaN,17.50808,17.917074,18.027409,128.558988,34.999731,642100.5905,15995.86373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/28/25,19:10:56,41220,0,0,75.409996,73.110127,64.342231,86.275974,30.342276,35.22998,29.928593,33.721853,42.715691,39.802216,42.39415,37.869401,39.625067,40.003678,47.473442,47.872404,41.92171,40.292638,99.864893,57.276958,35.498592,96.648907,55.417645,35.556244,37.276526,43.967143,44.91681,26.524922,26.811366,42.57378,42.976475,25.389573,25.543997,31.715743,37.829234,32.194967,37.586272,30.867472,37.408007,31.356615,37.031296,30.527319,35.895579,36.146581,30.414011,31.722773,35.304112,29.766382,37.267885,30.49077,36.133389,30.834304,35.996022,30.246405,34.088256,31.406592,36.276413,37.588403,37.903915,33.694375,32.425143,36.834706,41.216615,34.522499,40.765926,35.638002,40.985575,38.595482,41.515514,114.782045,121.49266,115.851938,115.542094,113.508777,131.090217,45.31867,32.196337,73.176468,73.062469,71.78633,73.663444,72.033073,38.80093,241.799307,4601.031448,208.789993,8.384,1109.400024,208.139999,7.831,2044,NaN,18.151803,18.209455,17.346789,124.547682,35.005349,642119.2465,16030.11236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/28/25,19:11:56,41280,0,0,75.427493,73.093803,64.380063,86.234867,30.447651,35.363132,30.109907,33.870928,42.69243,39.865259,42.418769,37.93372,39.616505,39.872608,46.975371,48.358651,44.10845,40.066648,102.951985,53.995779,35.076872,99.374072,51.985756,35.408044,36.858618,44.032073,44.975532,26.819378,27.090259,42.838769,43.316818,25.709904,25.864174,31.713567,37.811169,32.197935,37.592313,30.868216,37.369916,31.356989,37.06058,30.501562,35.849609,36.105942,30.445312,31.703716,35.295742,29.753504,37.23349,30.461893,36.126842,30.837077,35.96822,30.204155,34.051906,31.399515,36.25828,37.553503,37.882726,33.63843,32.45494,36.86832,41.212208,34.496758,40.783568,35.661073,41.008053,38.61163,41.522807,111.860146,118.275682,110.549401,110.378498,110.115126,131.670584,45.269116,32.432497,73.137018,73.057727,71.832461,73.670641,72.037316,38.066097,232.107674,4600.936956,208.830002,8.238,1088.900024,207.830002,7.683,2001,NaN,18.496673,18.827845,16.580199,121.346549,34.996152,642137.9939,16064.5528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/28/25,19:12:56,41340,0,0,75.449055,73.118812,64.392927,86.266467,30.578156,34.827463,30.120607,34.088478,42.614503,39.870802,42.375087,37.893036,39.604564,39.735934,47.528231,48.273565,43.718854,40.089813,107.724394,48.147455,34.954012,103.220557,44.95096,35.268392,36.877733,43.959816,44.977814,27.197792,27.535997,43.031584,43.489335,26.376424,26.513376,31.68353,37.764144,32.127565,37.626726,30.844535,37.411575,31.392291,37.110349,30.498234,35.875535,36.152769,30.44654,31.703607,35.308657,29.759807,37.268215,30.439843,36.152316,30.808891,36.014612,30.171503,34.082598,31.375962,36.317511,37.563579,37.94493,33.652108,32.401241,36.835268,41.28009,34.503097,40.749886,35.66838,41.000788,38.569873,41.503633,108.860923,114.419181,109.546547,108.566324,111.528183,132.532838,45.201523,32.617357,73.098329,73.058417,71.782272,73.658477,72.06243,38.050058,225.146132,4605.693464,208.779999,8.003,1056.400024,207.979996,7.444,1932,NaN,18.390635,18.705015,16.563377,118.989673,35.000283,642156.7471,16099.03087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/28/25,19:13:56,41400,0,0,75.362849,73.020938,64.351784,86.26461,30.517337,35.079135,30.209337,34.071626,42.712384,39.801542,42.395236,37.996278,39.661299,39.376906,47.495192,46.883291,43.894664,39.814324,110.777762,48.65103,34.755634,105.742744,42.541342,36.186009,36.995178,43.767514,44.689814,27.266792,27.535153,42.997389,43.477099,26.544485,26.642999,31.708974,37.776124,32.185855,37.578989,30.813335,37.369391,31.337301,37.06793,30.489803,35.861399,36.119542,30.430029,31.716062,35.302188,29.76088,37.238185,30.442556,36.133757,30.811101,35.992894,30.117989,34.062357,31.355647,36.301288,37.532795,37.903557,33.620729,32.469101,36.839492,41.227535,34.49846,40.782654,35.652622,41.021663,38.576187,41.531476,107.036775,113.197447,113.336585,110.797708,116.814733,131.663606,45.248812,32.423877,73.036523,73.066012,71.765287,73.699579,72.059952,39.827384,214.471459,4614.655597,208.660004,8.201,1081.599976,207.770004,7.58,1952,NaN,16.351209,17.781584,18.404425,115.276151,34.989718,642175.5013,16133.51866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05/28/25,19:14:56,41460,0,0,75.23354,73.048782,64.251153,86.294365,30.328954,34.648673,29.885457,34.126458,42.615197,39.761749,42.404778,37.865326,39.660237,39.691977,48.240695,47.192714,42.48781,40.168053,115.795016,56.585869,35.26271,109.447492,50.142909,35.521297,37.220414,44.174569,45.24002,27.089179,27.386996,42.910982,43.281471,26.206292,26.303029,31.647566,37.785917,32.139382,37.600012,30.821609,37.426642,31.336633,37.055152,30.495646,35.869863,36.123422,30.352363,31.685663,35.267185,29.745734,37.221431,30.387332,36.133363,30.762418,35.994117,30.075977,34.108983,31.300858,36.258734,37.520806,37.932662,33.619342,32.339035,36.784466,41.223409,34.502286,40.764897,35.663993,41.015794,38.551949,41.481815,115.210133,123.260245,122.583788,120.449129,121.93769,131.698523,45.236036,32.357066,73.011043,73.045687,71.763163,73.669564,72.022672,41.29671,236.032054,4619.724157,208.850006,8.877,1177.800049,207.619995,8.192,2151,NaN,15.370125,15.628712,19.892585,122.653711,34.972124,642194.1357,16167.83933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
