Timestamp,Defrost case 1,Always off,Ambient Dry Bulb Ta,Ambient Dry Bulb Tb,Ambient Wet Bulb,Ceiling Temp,Front Wall Temp,Right Wall Temp,Left Wall Temp,Rear Wall Temp,Discharge Air 2 in LE,Discharge Air 12 in LE,Discharge Air Center,Discharge Air 12in RE,Discharge Air 2 in RE,Secondary Air 2 in LE,Secondary Air 12 in LE,Secondary Air Center,Secondary Air 12in RE,Secondary Air 2 in RE,Return Air 2 in LE,Return Air 12 in LE,Return Air Center,Return Air 12in RE,Return Air 2 in RE,Left TXV Inlet,Into Distrubutor ,TXV Bulb,Coil Inlet 1,Coil Inlet 2,Coil Inlet 3,Coil Outlet 1,Coil Outlet 2,Coil Outlet 3,Air in evap 6 in LE,Air in evap 6 in RE,Air off evap 6 in LE,Air off evap 6 in RE,PS Top shelf LE Rear,PS Top shelf LE Front,PS Top shelf RE Rear ,PS Top shelf RE Front,PS Second shelf LE Rear ,PS Second shelf LE Front,PS Second shelf RE Rear ,PS Second shelf RE Front,PS Third shelf LE Rear ,PS Third shelf LE Front,PS Third shelf RE Rear ,PS Third shelf RE Front,PS Fourth shelf LE Rear ,PS Fourth shelf LE Front,PS Fourth shelf RE Rear ,PS Fourth shelf RE Front,PS BC LE Rear ,PS BC LE Front,PS BC RE Rear ,PS BC RE Front,Water in HeatX,Water out  HeatX,Ref Temp in HeatX,Ref Temp out HeatX,Discharge line from Comp,Suction line into Comp,Suction Pressure,Discharge Pressure,Case Volts,Case Amps,Case Watts,Compressor Volts,Compressor Amps,Compressor Watts,Run Time,S.H.,Evap,Liqcond,AVG Prod Temp,Total Case Watts,Total Compressor Watts
06/22/2026 13:25:52,0.000000,0.000000,74.266674,73.879331,65.291258,74.725364,77.400062,71.730207,70.014743,74.357886,35.668272,31.672911,32.022143,32.017564,37.217291,37.455594,35.218361,35.514425,35.239735,37.056889,35.845026,35.643333,34.044075,34.494107,33.132170,101.573409,31.951310,47.527050,26.773002,26.722520,26.638286,31.148236,31.246265,29.284836,35.651731,35.575079,30.524437,30.595111,35.099749,37.849156,34.459403,38.458336,36.299718,38.379885,32.931266,37.585521,34.491418,37.394120,32.801005,37.174450,32.776988,34.804234,32.268146,34.488312,33.242772,35.621597,32.625355,34.538971,117.742177,122.862013,159.937475,119.572182,171.223502,63.051034,49.662837,250.635343,119.150000,2.620000,270.800000,117.570000,2.065000,199.200000,48581.070749,19.679021,27.848029,127.389564,35.164520,2795.460936,1848.191257
06/22/2026 13:26:52,0.000000,0.000000,74.223898,73.886023,65.309555,74.745050,77.441167,71.727913,70.038676,74.360561,35.476904,31.475597,31.889911,31.869529,37.386032,37.373211,35.209700,35.494245,35.265051,37.018902,35.646169,35.784499,33.981764,34.477090,33.182152,85.750205,32.226370,45.864161,25.200432,25.098894,24.934767,31.418536,31.673821,31.319178,35.504594,35.464268,30.197223,30.280635,35.131883,37.831252,34.468824,38.459763,36.310311,38.379411,32.957908,37.582013,34.502539,37.392379,32.824767,37.174203,32.803190,34.788678,32.282797,34.476361,33.255243,35.610991,32.605093,34.524526,103.615262,108.673016,156.405817,106.406707,166.456032,62.548709,48.381215,219.069644,119.320000,2.461000,251.400000,117.730000,1.918000,181.300000,48641.069592,19.182415,26.681746,116.891015,35.168107,2799.630577,1851.172616
06/22/2026 13:27:52,0.000000,0.000000,74.252116,73.884223,65.278254,74.739822,77.441852,71.736235,69.997017,74.380410,35.510711,31.393746,31.836138,31.743255,37.559112,37.382735,35.111781,35.428713,35.209326,37.031856,35.710980,35.759932,33.750658,34.423197,33.274198,97.140010,32.665021,45.847580,26.564396,26.469224,26.444828,31.625877,31.930588,30.143206,35.564113,35.405025,30.112664,30.298152,35.113837,37.806639,34.437652,38.432720,36.299594,38.347528,32.954704,37.552280,34.508630,37.375460,32.807275,37.144866,32.775530,34.745563,32.283150,34.473135,33.247569,35.602010,32.611168,34.518606,110.789790,115.827259,156.757693,112.748212,167.729941,62.102077,49.287614,233.353547,119.350000,2.537000,261.300000,117.670000,1.987000,189.900000,48701.068595,18.339190,27.508390,121.763179,35.151896,2803.970534,1854.324842
06/22/2026 13:28:52,0.000000,0.000000,74.252379,73.882371,65.105021,74.739570,77.409590,71.733014,69.951483,74.348215,35.510979,31.437233,31.847544,31.823983,37.167944,37.369125,35.094042,35.438015,35.191419,37.036547,35.729855,35.434363,33.900848,34.477426,33.270194,94.686958,31.516015,45.247488,25.989596,25.939978,25.854758,31.083088,31.389200,30.534034,35.497781,35.449921,30.162285,30.320011,35.119174,37.836259,34.443704,38.459493,36.290620,38.372577,32.921686,37.575098,34.491604,37.407125,32.802795,37.184632,32.767850,34.790240,32.299936,34.481399,33.232737,35.609819,32.603129,34.562052,110.960209,116.072959,156.815375,112.893988,167.543018,62.291727,48.800621,235.412879,119.180000,2.536000,260.300000,117.550000,1.989000,189.900000,48761.067243,18.182141,27.065347,122.448476,35.162596,2808.298048,1857.463215
06/22/2026 13:29:52,0.000000,0.000000,74.322100,73.899679,65.383166,74.758521,77.470601,71.784258,69.929090,74.367365,35.519599,31.443227,31.879820,31.801573,37.563934,37.396842,35.102659,35.422254,35.150835,37.049131,35.595370,35.779383,33.919361,34.361032,33.529859,97.429204,32.346845,46.552353,26.276033,26.253240,26.188897,31.664326,31.961014,31.390327,35.542595,35.448649,30.187753,30.255361,35.119160,37.846408,34.455012,38.478249,36.293487,38.371904,32.939680,37.590248,34.520122,37.414320,32.815646,37.185915,32.786737,34.794887,32.272562,34.491283,33.266189,35.629879,32.612869,34.556685,112.845528,117.982423,157.398921,114.673161,168.279338,62.392468,49.109422,240.811912,119.100000,2.556000,263.800000,117.540000,2.008000,192.200000,48821.066472,19.205779,27.346574,124.225659,35.172062,2812.674853,1860.650759
06/22/2026 13:30:52,0.000000,0.000000,74.306313,73.867388,65.409507,74.735440,77.451384,71.732262,69.926875,74.347407,35.499856,31.512039,31.884919,31.841397,37.302405,37.423100,35.083180,35.420067,35.206004,37.028542,36.162070,35.249135,33.876022,34.417564,33.160648,98.653432,32.209849,46.915108,26.483420,26.433374,26.351617,31.415325,31.632742,29.532991,35.591468,35.469167,30.300669,30.322048,35.135830,37.830767,34.471363,38.464497,36.306697,38.364769,32.947166,37.581463,34.514853,37.403765,32.810053,37.163549,32.799116,34.769978,32.286729,34.482463,33.247580,35.611325,32.617505,34.537795,114.076692,119.100241,157.868348,115.923656,168.910697,62.549166,49.449298,244.610447,119.170000,2.577000,265.600000,117.740000,2.024000,193.900000,48881.064738,19.260185,27.654923,125.459525,35.167363,2817.085615,1863.870193
06/22/2026 13:31:52,0.000000,0.000000,74.303198,73.899377,65.188017,74.776410,77.445893,71.734791,69.919194,74.362593,35.566226,31.599708,31.946740,31.930291,37.347747,37.437491,35.144935,35.446787,35.231616,37.039501,35.692056,35.718671,33.863391,34.430234,33.442945,99.629320,31.829488,46.900550,26.610618,26.538683,26.474483,31.070430,31.242874,29.149420,35.587714,35.512829,30.380695,30.360238,35.120169,37.834158,34.459515,38.475225,36.309345,38.379331,32.940934,37.591813,34.492411,37.406161,32.809367,37.193821,32.783100,34.802347,32.304962,34.487974,33.263764,35.619043,32.615484,34.554413,115.305884,120.425115,158.579578,117.144746,169.709935,62.609327,49.450075,248.895493,119.280000,2.591000,267.400000,117.560000,2.038000,195.800000,48941.063221,19.244923,27.655627,126.835556,35.172167,2821.527669,1867.120639
06/22/2026 13:32:52,0.000000,0.000000,74.321858,73.923967,65.269695,74.771199,77.484502,71.802492,69.876118,74.327775,35.555386,31.570097,31.993305,31.926692,37.561224,37.245135,35.180366,35.425480,35.286376,37.022046,35.856640,35.689396,33.857583,34.528701,33.217184,100.346360,31.858790,46.900889,26.639113,26.567626,26.551107,31.126348,31.265816,29.756148,35.636678,35.513498,30.445554,30.345773,35.132383,37.834401,34.471315,38.462241,36.310771,38.348520,32.945033,37.572285,34.511851,37.395027,32.834546,37.172874,32.790313,34.775390,32.287709,34.489667,33.277457,35.602125,32.646451,34.551587,116.575322,121.515997,159.177692,118.312305,170.327452,62.713264,49.398219,252.763462,119.210000,2.610000,268.900000,117.530000,2.052000,197.500000,49001.062649,19.292228,27.608661,128.063580,35.170597,2825.997543,1870.398913
06/22/2026 13:33:52,0.000000,0.000000,74.314966,73.931875,65.324258,74.811119,77.460698,71.849759,69.880133,74.386723,35.427191,31.666644,32.031904,32.047273,37.399342,37.490406,35.180222,35.454142,35.233943,37.086049,35.689064,35.446039,34.057728,34.496659,33.132154,101.499640,32.068218,47.757785,26.857246,26.778176,26.720907,31.332674,31.419111,29.533213,35.674059,35.579243,30.494750,30.476690,35.130479,37.828085,34.475867,38.500324,36.298294,38.380672,32.930725,37.592814,34.492971,37.411582,32.815659,37.172220,32.791565,34.794824,32.300529,34.514268,33.247439,35.624920,32.625335,34.549599,117.635658,122.566298,159.796586,119.364223,170.962178,62.802237,49.668178,256.277150,119.150000,2.614000,270.700000,117.400000,2.064000,199.200000,49061.061754,19.904932,27.852853,129.167833,35.173909,2830.494920,1873.704280
06/22/2026 13:34:52,0.000000,0.000000,74.325753,73.887262,65.344988,74.773686,77.452444,71.760891,69.891289,74.322997,35.603550,31.606050,32.033679,32.016650,37.217710,37.386165,35.221600,35.488859,35.288016,37.062161,36.115141,35.550706,33.976125,34.481216,33.306956,94.103200,31.912913,44.489256,25.753520,25.697633,25.612361,31.132921,31.294222,29.850563,35.592616,35.542546,30.440452,30.689169,35.132574,37.825313,34.462887,38.472399,36.305602,38.361469,32.944733,37.592247,34.506157,37.394658,32.823175,37.177927,32.773116,34.788840,32.271836,34.497727,33.251757,35.619478,32.622625,34.567304,106.126625,111.670529,158.700690,107.409438,169.099471,62.738748,48.510562,216.658783,119.170000,2.454000,250.400000,117.490000,1.916000,179.700000,49121.059078,17.689002,26.800254,116.047267,35.169591,2834.854202,1876.872059
06/22/2026 13:35:52,0.000000,0.000000,74.383724,73.914388,65.227114,74.777365,77.476749,71.759919,69.845568,74.372208,35.627863,31.463426,31.928080,31.792443,37.252490,37.397065,35.159433,35.462609,35.216150,37.074932,35.675713,35.537260,33.920917,34.513897,33.179312,99.147405,32.722487,46.679342,26.602474,26.508645,26.489345,31.828410,32.142327,31.995458,35.619547,35.523395,30.077494,30.288333,35.120475,37.827836,34.460159,38.476307,36.293243,38.371661,32.939880,37.595964,34.512106,37.411638,32.819817,37.174144,32.786937,34.792425,32.303462,34.488591,33.257271,35.615228,32.614373,34.547094,113.837093,118.783949,157.876139,115.951959,168.748000,62.424866,49.609719,246.500975,119.200000,2.583000,266.500000,117.600000,2.031000,195.600000,49181.059722,18.879303,27.800039,126.068667,35.170431,2839.210383,1880.043617
06/22/2026 13:36:52,0.000000,0.000000,74.428108,73.950338,65.268992,74.821117,77.527944,71.849193,69.874388,74.375090,35.660767,31.596757,31.999916,31.997909,37.237120,37.276915,35.221744,35.477481,35.282316,37.056032,36.142213,35.784143,33.941004,34.555709,33.132006,97.771879,31.240594,45.734549,26.342160,26.277808,26.224887,30.942298,31.248874,29.251767,35.605829,35.506573,30.369053,30.622607,35.112027,37.848578,34.464219,38.460479,36.298714,38.371819,32.957821,37.584935,34.492161,37.395302,32.818255,37.192932,32.786207,34.798349,32.288049,34.499704,33.254626,35.617022,32.624374,34.567718,113.719397,118.842185,158.421876,115.566675,169.373023,62.539612,49.354327,243.640663,119.050000,2.570000,264.300000,117.390000,2.020000,193.200000,49241.058882,18.165664,27.568885,125.145784,35.171665,2843.627100,1883.270461
06/22/2026 13:37:52,0.000000,0.000000,74.513470,73.945247,65.466364,74.791728,77.552556,71.862946,69.822049,74.357692,35.614039,31.526157,31.985454,31.913599,37.365222,37.366107,35.185831,35.461079,35.287871,37.033269,35.797893,35.596180,34.030125,34.462860,33.290653,99.016970,32.079334,46.596413,26.397943,26.300077,26.295542,31.542980,31.824090,31.531397,35.616345,35.539247,30.301179,30.458887,35.091933,37.836506,34.452368,38.479151,36.287940,38.362838,32.916771,37.602310,34.496737,37.406050,32.822571,37.172019,32.773162,34.801304,32.258978,34.503836,33.238322,35.618046,32.615349,34.544962,115.393812,120.551884,158.861536,117.339619,170.011811,62.580214,49.371709,249.586254,119.060000,2.597000,267.400000,117.630000,2.040000,195.900000,49301.058359,19.011774,27.584639,127.055832,35.164058,2848.064923,1886.517794
06/22/2026 13:38:52,0.000000,0.000000,74.554964,73.983808,65.238713,74.857197,77.581177,71.901086,69.821134,74.349596,35.638565,31.606953,32.031466,31.982557,37.541074,37.434543,35.159581,35.461427,35.245918,37.059962,35.836144,35.635526,34.128588,34.488064,33.346546,100.595421,32.416316,47.486848,26.693891,26.642066,26.575865,31.694602,31.924914,30.391619,35.648091,35.587391,30.423161,30.468132,35.127730,37.831973,34.483392,38.480881,36.312037,38.368770,32.960975,37.589071,34.524265,37.401207,32.850630,37.183122,32.802700,34.776658,32.300994,34.486995,33.266339,35.614522,32.632297,34.547228,116.547587,121.663179,159.525129,118.328468,170.698844,62.414417,49.558641,252.895205,119.240000,2.605000,269.300000,117.460000,2.052000,198.100000,49361.056347,19.732984,27.753864,128.105175,35.177089,2852.538412,1889.798962
06/22/2026 13:39:52,0.000000,0.000000,74.654461,74.025015,65.494395,74.918158,77.664261,71.972433,69.792085,74.383687,35.658350,31.702138,32.084275,32.051777,37.471894,37.415752,35.255636,35.481672,35.319790,37.090327,35.793025,35.656126,34.033808,34.639125,33.255757,101.497642,32.051820,47.454023,26.880097,26.813537,26.777001,31.193906,31.415352,29.461220,35.697884,35.588449,30.496434,30.538678,35.118985,37.814421,34.480543,38.464360,36.293119,38.348134,32.936198,37.579625,34.497923,37.386012,32.816631,37.173187,32.777474,34.778107,32.259734,34.477069,33.247065,35.597077,32.612966,34.535485,117.734092,122.787920,159.964027,119.466088,171.324168,62.526109,49.781793,256.679501,119.060000,2.615000,270.700000,117.320000,2.071000,199.400000,49421.055771,19.498629,27.955394,129.293605,35.159706,2857.040369,1893.110069
06/22/2026 13:40:51,0.000000,0.000000,74.671341,74.026261,65.264089,74.925454,77.690061,71.996711,69.807590,74.402912,35.594943,31.647738,32.042837,32.024671,37.332680,37.449834,35.169927,35.538683,35.328606,37.097355,35.900612,35.221862,34.051608,34.619649,33.128945,91.660097,31.995705,44.915466,25.497699,25.482942,25.326546,31.256731,31.449212,30.458124,35.583429,35.552412,30.449486,30.630612,35.115999,37.821165,34.485500,38.486069,36.306184,38.366023,32.948873,37.587035,34.513791,37.408454,32.826385,37.188194,32.791931,34.793414,32.316912,34.492050,33.276289,35.625329,32.636064,34.550542,106.979069,112.388648,158.454936,109.062333,168.793962,62.779935,48.617865,223.464092,119.180000,2.476000,253.600000,117.670000,1.933000,183.100000,49481.054018,18.017038,26.898428,118.412685,35.176810,2861.364328,1896.242841
06/22/2026 13:41:51,0.000000,0.000000,74.658705,74.034337,65.301305,74.959553,77.710997,72.004646,69.797565,74.398014,35.525429,31.461563,31.887462,31.856336,37.357907,37.418916,35.189596,35.499851,35.241781,37.098291,35.687151,35.198395,33.854502,34.496783,33.264210,99.374180,32.784038,46.449177,26.713017,26.643768,26.598221,31.889294,32.199140,31.687491,35.647740,35.525004,30.136176,30.361080,35.139627,37.823947,34.496208,38.480389,36.308799,38.357593,32.951055,37.592806,34.522247,37.400964,32.824082,37.185904,32.796781,34.800470,32.322210,34.493851,33.270983,35.611177,32.640431,34.549131,114.041699,119.040518,158.258779,116.116580,169.362923,62.621293,49.769266,245.729453,119.220000,2.585000,266.400000,117.560000,2.029000,195.100000,49541.053547,18.505082,27.944095,125.820470,35.178433,2865.751292,1899.441426
06/22/2026 13:42:51,0.000000,0.000000,74.684885,74.077451,65.332050,75.004852,77.735940,72.049255,69.765967,74.420694,35.589362,31.620297,31.994944,31.985091,37.454298,37.385776,35.228874,35.508095,35.260525,37.089573,36.154540,35.454156,34.116909,34.495025,33.335131,97.844743,31.687846,46.381788,26.395718,26.325559,26.245606,31.097979,31.356416,29.725531,35.619899,35.551221,30.378305,30.462622,35.111609,37.819000,34.486736,38.493480,36.300414,38.358060,32.944857,37.593264,34.509840,37.398328,32.834368,37.192596,32.800364,34.806705,32.323126,34.494311,33.287441,35.624928,32.629373,34.544754,114.012052,119.038364,158.715504,115.818409,169.580035,62.843624,49.253918,244.221206,119.200000,2.577000,265.300000,117.660000,2.020000,193.600000,49601.051999,18.903971,27.477817,125.333703,35.177678,2870.165651,1902.664204
06/22/2026 13:43:51,0.000000,0.000000,74.746196,74.118510,65.407715,75.055214,77.774773,72.149381,69.784628,74.411355,35.607726,31.561688,31.997370,31.964992,37.127058,37.500660,35.167684,35.501434,35.275793,37.081367,35.962551,35.999891,33.999213,34.467462,33.174250,99.692682,32.291423,47.044568,26.602869,26.520210,26.458196,31.618267,31.891351,31.355848,35.676976,35.559563,30.408093,30.432980,35.144194,37.838662,34.498908,38.489697,36.312666,38.367632,32.950938,37.596275,34.531497,37.399129,32.836964,37.180585,32.802888,34.795031,32.294508,34.511975,33.279803,35.619971,32.648869,34.550007,115.680249,120.777354,159.196259,117.501456,170.406708,62.976300,49.492996,250.094452,119.250000,2.593000,268.000000,117.670000,2.044000,196.900000,49661.050781,19.350089,27.694479,127.217620,35.182510,2874.611477,1905.919221
06/22/2026 13:44:51,0.000000,0.000000,74.829105,74.110996,65.591073,75.063879,77.823408,72.150024,69.765938,74.402489,35.713235,31.642835,32.085114,32.019902,37.568422,37.444654,35.179514,35.494648,35.302896,37.104870,35.827968,35.740025,33.909217,34.563432,33.361638,100.785300,32.355052,47.684728,26.785155,26.716357,26.676191,31.556295,31.803548,29.876071,35.730226,35.590223,30.483064,30.461368,35.164006,37.832338,34.496060,38.495693,36.333639,38.364265,32.976889,37.598337,34.532236,37.394118,32.854740,37.170406,32.823064,34.804511,32.289336,34.506058,33.281432,35.624253,32.657310,34.553104,116.833235,121.781756,159.776755,118.545201,170.935331,63.095566,49.729161,253.246574,119.250000,2.602000,269.500000,117.630000,2.053000,197.700000,49721.050227,19.776819,27.907909,128.216040,35.187590,2879.089519,1909.204857
06/22/2026 13:45:51,0.000000,0.000000,74.808919,74.167326,65.572374,75.108338,77.844148,72.201416,69.760188,74.413678,35.748669,31.765340,32.117149,32.113911,37.373583,37.515042,35.271188,35.583627,35.326381,37.171199,36.064907,35.442376,33.991460,34.620322,33.343778,101.766852,31.918014,47.353821,26.950458,26.941078,26.828190,31.172334,31.325166,29.267478,35.748420,35.607534,30.558422,30.618777,35.143684,37.844781,34.495005,38.480074,36.317342,38.354633,32.948520,37.597041,34.521618,37.406969,32.837359,37.190706,32.804027,34.803263,32.281410,34.526055,33.276574,35.613207,32.647930,34.554837,117.985907,122.986740,160.403828,119.667225,171.744325,63.228809,49.788688,257.509288,119.270000,2.618000,271.700000,117.600000,2.069000,199.900000,49781.046998,19.392208,27.961613,129.552559,35.182252,2883.595499,1912.518456
06/22/2026 13:46:51,0.000000,0.000000,74.857961,74.202875,65.433148,75.116048,77.888038,72.257887,69.752068,74.430964,35.687084,31.651733,32.064184,32.035922,37.509633,37.518915,35.351496,35.586809,35.334353,37.136699,35.995818,35.576539,34.070378,34.596260,33.420281,89.243488,31.892187,46.409199,25.683091,25.628989,25.475064,31.246528,31.486236,30.799572,35.611312,35.559914,30.406217,30.466489,35.122106,37.844926,34.491470,38.486712,36.300427,38.370878,32.967098,37.599653,34.513591,37.410023,32.830755,37.204922,32.804823,34.808492,32.296444,34.506936,33.260980,35.636649,32.635098,34.553128,108.645289,113.792797,158.313655,111.091323,168.694098,63.018865,48.825384,232.750022,119.120000,2.517000,258.200000,117.560000,1.973000,187.700000,49841.047612,19.321262,27.087937,121.561548,35.182256,2887.883522,1915.615662
06/22/2026 13:47:51,0.000000,0.000000,74.841384,74.198970,65.516349,75.134915,77.880743,72.261562,69.749327,74.418939,35.683896,31.512200,31.975954,31.885782,37.304898,37.449464,35.189838,35.508069,35.333380,37.088408,36.250336,35.318123,33.882078,34.584230,33.337772,99.287322,32.687616,46.433510,26.689857,26.620161,26.581245,31.795747,32.082106,30.592660,35.706479,35.560712,30.217125,30.383240,35.150583,37.828681,34.499442,38.500824,36.319899,38.352326,32.959979,37.623729,34.543527,37.400065,32.857423,37.165115,32.811042,34.789414,32.292879,34.498272,33.296741,35.600971,32.665331,34.550014,114.030843,119.139044,158.762759,115.933556,169.893667,62.756538,49.702165,243.989766,119.010000,2.578000,265.700000,117.360000,2.025000,194.600000,49901.046032,18.549969,27.883541,125.258824,35.185313,2892.298157,1918.841217
06/22/2026 13:48:51,0.000000,0.000000,74.896349,74.196900,65.462568,75.120180,77.928780,72.252710,69.731004,74.402408,35.644434,31.623102,32.057835,32.015067,37.531796,37.434105,35.240819,35.515605,35.353737,37.094569,36.043527,35.719265,34.054903,34.519570,33.475951,98.249084,31.843317,46.379162,26.508318,26.409567,26.383895,31.070552,31.365973,29.768537,35.674356,35.606568,30.385398,30.369237,35.125572,37.809498,34.501762,38.478410,36.313668,38.373046,32.957722,37.601156,34.535953,37.396938,32.828108,37.179295,32.823902,34.800025,32.293290,34.499127,33.285599,35.608471,32.651129,34.546050,114.398110,119.407458,158.987229,116.239188,170.016662,62.877110,49.329856,245.899230,119.040000,2.583000,265.800000,117.570000,2.028000,194.400000,49961.045936,18.832461,27.546701,125.875133,35.180436,2896.715456,1922.068379
06/22/2026 13:49:51,0.000000,0.000000,74.875003,74.244030,65.417059,75.169178,77.909844,72.306535,69.684645,74.439153,35.682820,31.679076,32.061681,32.033663,37.419421,37.545403,35.255423,35.536407,35.338952,37.129789,35.820591,35.691259,34.061910,34.655672,33.293315,99.999314,32.170075,47.141663,26.643652,26.614611,26.491394,31.520384,31.696361,30.154891,35.691026,35.581590,30.410193,30.445470,35.132677,37.855903,34.487504,38.508371,36.315959,38.370474,32.966692,37.615872,34.526323,37.406352,32.826573,37.192360,32.809753,34.817401,32.293813,34.520999,33.273732,35.637401,32.648259,34.557384,115.969075,121.161646,159.630372,117.766769,170.765786,63.015566,49.677403,250.751225,119.130000,2.598000,268.600000,117.640000,2.047000,196.500000,50021.044486,19.280479,27.861184,127.426369,35.188190,2901.173959,1925.336105
06/22/2026 13:50:51,0.000000,0.000000,74.877366,74.229906,65.564264,75.175641,77.942386,72.322766,69.726731,74.436201,35.690727,31.707520,32.111457,32.090882,37.425419,37.524879,35.270177,35.530330,35.331349,37.139451,36.066771,35.562578,34.005336,34.621766,33.202787,100.991767,32.108241,47.247380,26.843815,26.790655,26.763308,31.268027,31.407042,29.374411,35.732113,35.622239,30.515271,30.536903,35.133623,37.831661,34.524126,38.497131,36.323907,38.366922,32.979119,37.613041,34.544778,37.420320,32.847465,37.199874,32.800395,34.804962,32.289344,34.499523,33.297993,35.623487,32.647366,34.544070,117.105252,122.124839,160.136336,118.887070,171.271342,63.063260,49.869967,254.808069,119.060000,2.613000,270.200000,117.530000,2.063000,198.700000,50081.043415,19.212499,28.034881,128.707433,35.189455,2905.661101,1928.630713
06/22/2026 13:51:51,0.000000,0.000000,74.891450,74.245268,65.554583,75.191441,77.938772,72.310653,69.688555,74.440505,35.714853,31.736235,32.145927,32.128205,37.188818,37.376289,35.326005,35.593229,35.366567,37.204217,36.136494,35.727779,34.090958,34.548949,33.477365,100.634158,31.927375,44.802285,26.824496,26.766422,26.709539,31.129737,31.241579,29.128944,35.746786,35.649321,30.608925,30.662492,35.159237,37.831562,34.518879,38.516633,36.340763,38.382851,33.001379,37.627419,34.543239,37.416135,32.854612,37.209635,32.817770,34.817415,32.300946,34.524161,33.308005,35.620621,32.665187,34.556969,112.577884,118.315428,160.532852,115.168024,171.813573,63.183747,49.059121,223.322639,119.290000,2.524000,259.100000,117.710000,1.966000,187.100000,50141.042285,17.501451,27.300834,118.364027,35.200671,2910.157043,1931.933872
06/22/2026 13:52:51,0.000000,0.000000,74.883240,74.281866,65.432224,75.207849,77.936605,72.352540,69.647396,74.442268,35.707658,31.574410,31.945055,31.945067,37.551611,37.530394,35.263506,35.576390,35.328343,37.110360,35.864029,35.528227,34.125410,34.558537,33.192098,94.502474,32.380460,46.863318,26.034487,25.975036,25.836316,31.527204,31.772231,31.573092,35.653365,35.604185,30.081207,30.255028,35.130799,37.837683,34.487968,38.506626,36.315780,38.369854,32.953620,37.618571,34.518384,37.406399,32.845442,37.200957,32.797123,34.804360,32.288294,34.520159,33.276446,35.632574,32.644452,34.550481,111.274860,116.195173,158.083897,113.774094,168.778714,62.740970,49.144090,242.088718,119.300000,2.559000,263.500000,117.550000,2.008000,192.200000,50201.040236,19.485236,27.378082,124.641896,35.185299,2914.419563,1935.009738
06/22/2026 13:53:51,0.000000,0.000000,74.920729,74.269497,65.593157,75.198281,77.936750,72.334889,69.664192,74.441216,35.673228,31.638245,32.064506,31.997423,37.236638,37.491733,35.222013,35.574350,35.333344,37.159573,36.005438,35.385324,33.897007,34.633305,33.241603,98.751329,32.107154,46.992097,26.589861,26.549202,26.450329,31.197846,31.535576,29.445987,35.689854,35.571113,30.478549,30.656638,35.142774,37.831944,34.497236,38.502603,36.314000,38.357481,32.964280,37.611869,34.526298,37.399254,32.843025,37.198995,32.805117,34.803906,32.286505,34.515650,33.308367,35.612564,32.659824,34.532097,113.808284,118.966758,159.046007,115.596080,170.223110,62.709175,49.369767,242.020743,119.070000,2.566000,264.400000,117.510000,2.017000,193.100000,50261.039289,19.409217,27.582880,124.619775,35.185689,2918.851576,1938.251159
06/22/2026 13:54:51,0.000000,0.000000,74.893000,74.300934,65.281021,75.191290,77.968509,72.352451,69.634167,74.414742,35.732125,31.599906,32.052020,32.026697,37.696708,37.568098,35.308040,35.548684,35.351492,37.126381,35.614719,35.591725,33.986592,34.639413,33.280298,98.204934,31.773849,46.353393,26.424340,26.359098,26.282549,31.311711,31.595964,30.750679,35.684845,35.586043,30.338450,30.517617,35.119760,37.847006,34.481624,38.522387,36.285220,38.382645,32.961163,37.629592,34.507265,37.414772,32.845537,37.207242,32.805556,34.815877,32.288725,34.523681,33.283084,35.621027,32.635208,34.555455,114.811995,119.851632,159.180729,116.676827,170.282648,62.853209,49.214492,247.871491,119.120000,2.583000,267.200000,117.410000,2.037000,195.200000,50321.037162,18.911364,27.442029,126.508231,35.186641,2923.271919,1941.482294
06/22/2026 13:55:51,0.000000,0.000000,74.926672,74.299119,65.274486,75.237289,77.970161,72.371910,69.630436,74.447805,35.677319,31.670425,32.114899,32.049831,37.452721,37.587979,35.251890,35.562564,35.342756,37.192842,35.519139,35.625390,34.110442,34.615892,33.329321,100.260747,32.328135,47.114684,26.714792,26.647777,26.614706,31.680317,31.905284,30.333642,35.720798,35.603834,30.458423,30.399425,35.152494,37.850468,34.495594,38.515096,36.320828,38.379305,32.986251,37.615480,34.540571,37.409497,32.863167,37.208857,32.827093,34.786798,32.326291,34.494872,33.298668,35.629919,32.672410,34.540217,116.310430,121.255320,159.836015,118.011696,171.083554,62.925409,49.717508,251.378866,118.990000,2.598000,268.400000,117.310000,2.047000,197.400000,50381.036393,19.217293,27.897391,127.625503,35.195694,2927.738139,1944.757418
06/22/2026 13:56:51,0.000000,0.000000,74.939335,74.312636,65.385137,75.222025,77.987357,72.360831,69.617622,74.434219,35.738896,31.716755,32.144712,32.110596,37.350396,37.593963,35.262774,35.571228,35.349845,37.154367,35.861155,35.726198,34.066734,34.516309,33.597015,101.384582,32.197667,47.652545,26.836202,26.814760,26.718888,31.313729,31.466107,29.346568,35.777929,35.669835,30.564935,30.583933,35.128975,37.843377,34.513560,38.511340,36.320464,38.378500,32.988997,37.632405,34.525617,37.412280,32.855423,37.222822,32.828061,34.836994,32.324591,34.526948,33.306353,35.637139,32.661996,34.559996,117.337396,122.431025,160.429619,119.148106,171.622504,63.137224,49.825103,255.277586,119.010000,2.619000,270.400000,117.460000,2.065000,199.000000,50441.036363,19.658098,27.994447,128.854777,35.200792,2932.230637,1948.059083
