Timestamp,Defrost case 1,Always off,Ambient Dry Bulb Ta,Ambient Dry Bulb Tb,Ambient Wet Bulb,Ceiling Temp,Front Wall Temp,Right Wall Temp,Left Wall Temp,Rear Wall Temp,Discharge Air 2 in LE,Discharge Air 12 in LE,Discharge Air 24 in LE,Discharge Air 42 in LE,Discharge Air 54 in LE,Discharge Air Center,Discharge Air 54 in RE,Discharge Air 42 in RE,Discharge Air 24 in RE,Discharge Air 12in RE,Discharge Air 2 in RE,Secondary Air 2 in LE,Secondary Air 12 in LE,Secondary Air 24 in LE,Secondary Air 42 in LE,Secondary Air 54 in LE,Secondary Air Center,Secondary Air 54 in RE,Secondary Air 42 in RE,Secondary Air 24 in RE,Secondary Air 12in RE,Secondary Air 2 in RE,Return Air 2 in LE,Return Air 12 in LE,Return Air 24 in LE,Return Air 42 in LE,Return Air 54 in LE,Return Air Center,Return Air 54 in RE,Return Air 42 in RE,Return Air 24 in RE,Return Air 12in RE,Return Air 2 in RE,Into Main Distributor,Left TXV Inlet,Into Left Distrubutor ,Left TXV Bulb,Left Coil Inlet 1,Left Coil Inlet 2,Left Coil Inlet 3,Left Coil Inlet 4,Left Coil Inlet 5,Left Coil Inlet 6,CTR TXV Inlet,Into CTR Distrubutor,CTR TXV Bulb,CTR Coil Inlet 1,CTR Coil Inlet 2,CTR Coil Inlet 3,CTR Coil Inlet 4,CTR Coil Inlet 5,CTR Coil Inlet 6,Right TXV Inlet ,Into Right Distributor ,Right TXV Bulb ,Right Coil Inlet 1,Right Coil Inlet 2,Right Coil Inlet 3,Right Coil Inlet 4,Right Coil Inlet 5,Right Coil Inlet 6,Air in left evap 6 in LE,Air in left evap 6 in RE,Air in ctr evap 6 in LE,Air in ctr evap 6 in RE,Air in right evap 6 in LE,Air in right evap 6 in RE,Air off left evap 6 in LE,Air off left evap 6 in RE,Air off ctr evap 6 in LE,Air off ctr evap 6 in RE,Air off right evap 6 in LE,Air off right evap 6 in RE,PS Top shelf LE Rear,PS Top shelf LE Front,PS Top shelf 48 LE Rear,PS Top shelf 48 LE Front,PS Top shelf 48 RE Rear,PS Top shelf 48 RE Front,PS Top shelf RE Rear ,PS Top shelf RE Front,PS Second shelf LE Rear ,PS Second shelf LE Front,PS Second shelf 48 LE Rear,PS Second shelf 48 LE Front,PS Second shelf 48 RE Rear,PS Second shelf 48 RE Front,PS Second shelf RE Rear ,PS Second shelf RE Front,PS Third shelf LE Rear ,PS Third shelf LE Front,PS Third shelf 48 LE Rear,PS Third shelf 48 LE Front,PS Third shelf 48 RE Rear,PS Third shelf 48 RE Front,PS Third shelf RE Rear ,PS Third shelf RE Front,PS Fourth shelf LE Rear ,PS Fourth shelf LE Front,PS Fourth shelf 48 LE Rear,PS Fourth shelf 48 LE Front,PS Fourth shelf 48 RE Rear,PS Fourth shelf 48 RE Front,PS Fourth shelf RE Rear ,PS Fourth shelf RE Front,PS BC LE Rear ,PS BC LE Front,PS BC 48 LE Rear,PS BC 48 LE Front,PS BC 48 RE Rear,PS BC 48 RE Front,PS BC RE Rear ,PS BC RE Front,Water in HeatX,Water out  HeatX,Ref Temp in HeatX,Ref Temp out HeatX,Discharge line from Comp,Suction line into Comp,Suction Pressure,Discharge Pressure,Flowmeter,Case Volts,Case Amps,Case Watts,Compressor Volts,Compressor Amps,Compressor Watts,Run Time,Left S.H.,CTR S.H. ,Right S.H. ,Evap,Liqcond,Total Case Watts,Total Compressor Watts,AVG Prod Temp
11/15/2025 23:04:45,0.000000,0.000000,75.121449,72.701790,65.137369,74.058245,72.925043,73.350912,71.224930,75.072094,36.940595,29.856378,30.189412,32.139124,29.885263,28.401723,30.864023,29.913688,29.442123,28.260356,36.804343,41.359227,41.603343,41.225042,41.699980,38.342704,37.869086,37.826228,37.168485,38.034312,36.900224,37.925403,54.747011,53.592069,54.609877,49.159526,47.711264,50.197574,41.746282,45.577997,48.823725,46.265429,46.728293,72.437400,71.544664,52.338993,38.921754,25.205582,25.144343,25.146132,25.328499,25.314187,25.075335,71.843270,48.165293,31.510493,24.675473,24.764967,24.813769,24.910410,24.896540,24.906383,71.215426,45.581597,34.197853,25.000573,24.794600,24.783862,24.634406,24.869720,24.934145,41.641512,42.856373,39.993644,41.121501,39.383213,40.299960,26.951862,27.221181,26.109614,25.616796,26.550514,26.215630,32.796877,39.481990,30.533652,37.657423,38.489171,28.960807,29.565151,39.427925,33.075790,38.568455,29.720768,38.079130,28.777388,36.355932,28.811294,38.652880,29.924201,37.268795,30.153360,35.602789,28.247025,35.438154,27.977656,35.119670,31.389630,36.086909,30.358304,35.976104,30.918542,34.650885,29.085770,36.848623,34.816807,41.253776,35.300883,39.112576,32.036362,36.714980,31.622165,38.514363,76.823062,84.220467,121.793741,81.462444,121.113678,42.078697,44.249130,132.657005,8.080299,121.510000,1.243000,7.400000,193.320000,4.684000,822.000000,1043.975167,16.125585,8.714324,11.401684,22.796169,81.503438,Inf,257.618923,34.084324
11/15/2025 23:05:45,0.000000,0.000000,75.298893,72.962309,65.038721,73.957757,73.017508,73.393394,71.115793,75.074118,36.996535,29.827160,30.188729,32.106624,29.814801,28.384752,30.841573,29.893011,29.430291,28.291358,36.924436,41.296743,41.613004,41.125585,41.705972,38.393759,37.841540,37.733723,37.242179,38.020908,36.945157,37.911079,56.312313,54.249453,54.320592,50.283631,46.767371,49.108496,41.624437,44.906362,48.640788,46.493363,47.008613,71.308632,70.333584,51.492487,39.021734,25.049738,25.042994,25.099805,25.269714,25.271950,24.890825,70.639852,47.861441,31.452841,24.629127,24.664480,24.706057,24.864899,24.827763,24.836711,70.113798,45.344495,34.175343,24.899146,24.698472,24.662226,24.561984,24.755422,24.800166,41.813240,43.009112,39.789099,40.804891,39.479630,40.517378,26.960552,27.218259,26.112053,25.595043,26.538159,26.177929,32.788716,39.465519,30.531181,37.691212,38.509681,29.006017,29.544794,39.411275,33.091899,38.527066,29.717309,38.106095,28.806854,36.370561,28.784547,38.655219,29.897138,37.283519,30.162396,35.652532,28.259195,35.462386,27.917253,35.098711,31.356983,36.073504,30.328394,36.010161,30.904238,34.653907,29.070074,36.865755,34.808259,41.248376,35.297736,39.112091,32.039879,36.728170,31.597133,38.513494,80.490279,84.634930,121.999719,84.417009,121.060220,42.202505,44.577976,142.124432,8.057465,121.740000,1.236000,7.400000,193.110000,4.768000,851.000000,1103.973759,15.908976,8.340083,11.062585,23.112758,86.027753,Inf,272.352465,34.083731
11/15/2025 23:06:45,0.000000,0.000000,75.201719,72.787371,65.393777,73.998455,72.881689,73.322392,71.226642,75.098295,37.194637,29.861018,30.223473,32.163887,29.891347,28.427001,30.921697,29.933937,29.441858,28.252058,37.077446,41.440891,41.701252,41.271084,41.795580,38.444001,37.805212,37.776049,37.252695,38.007559,36.905567,37.881699,56.631660,55.289097,54.646278,48.992244,47.728332,48.981860,42.360889,44.251039,47.803044,47.570394,47.685807,72.287133,71.841651,52.497167,39.158879,25.006738,24.991871,25.084471,25.259335,25.218186,24.835702,71.991851,48.711923,31.389965,24.658090,24.603943,24.657570,24.837000,24.850870,24.838342,71.519058,46.125712,34.282072,24.844771,24.611762,24.611315,24.588492,24.747163,24.765956,41.776106,43.035265,39.944048,40.948727,39.527588,40.351238,26.933688,27.216856,26.099474,25.552618,26.525703,26.143858,32.820181,39.449542,30.506157,37.679659,38.497698,28.965032,29.535037,39.427939,33.106028,38.538009,29.700270,38.078832,28.773964,36.367143,28.807870,38.647872,29.899079,37.255378,30.141034,35.586107,28.235578,35.439825,27.946754,35.077496,31.332544,36.070913,30.324318,35.978211,30.904174,34.634587,29.048864,36.854319,34.784819,41.238322,35.257337,39.099235,32.006435,36.698282,31.603125,38.525950,81.846616,86.367961,122.801995,85.954486,121.717033,42.386716,43.972596,148.822158,8.058746,121.660000,1.244000,8.400000,193.790000,5.041000,915.000000,1163.972632,16.629966,8.861052,11.753159,22.528913,89.108848,Inf,287.184541,34.071098
11/15/2025 23:07:45,0.000000,0.000000,75.273230,72.814620,65.061470,73.959609,72.949500,73.364353,71.131381,75.034725,37.337440,29.841385,30.263578,32.227796,29.916148,28.408538,30.898221,29.960385,29.443182,28.223481,37.177819,41.495269,41.745939,41.266080,41.823420,38.394250,37.810561,37.735884,37.180223,37.957687,36.952924,37.910884,56.357906,54.292129,54.629579,50.835499,47.281445,49.433525,41.588412,44.726804,48.675514,45.636414,47.586448,73.315968,73.191950,53.396507,39.242102,24.874166,24.910227,24.982255,25.196888,25.145002,24.731172,73.187965,49.505249,31.555558,24.628335,24.514216,24.541537,24.762152,24.756782,24.729487,72.752866,46.636834,34.330932,24.775015,24.504098,24.514392,24.489777,24.611867,24.622608,41.957963,43.195327,39.928024,41.086939,39.387826,40.206773,26.886272,27.139079,26.021633,25.492338,26.425699,26.046440,32.757952,39.423545,30.500741,37.654402,38.489685,28.938353,29.499002,39.370897,33.067647,38.510042,29.684508,38.076297,28.760696,36.346453,28.759804,38.657124,29.863839,37.273047,30.147734,35.599413,28.216847,35.437942,27.881025,35.086186,31.337712,36.110588,30.306261,35.994814,30.898599,34.647219,29.049522,36.843082,34.787746,41.246065,35.281490,39.102539,32.019115,36.705572,31.573933,38.513377,83.483731,87.769360,123.567705,87.445863,122.302010,42.247000,45.353611,150.029909,8.041892,121.720000,1.246000,7.500000,193.830000,5.095000,928.000000,1223.971411,15.387812,7.701268,10.476642,23.854290,89.654547,Inf,302.042583,34.060520
11/15/2025 23:08:45,0.000000,0.000000,75.160163,72.744003,65.016274,73.995383,72.942129,73.392535,71.256657,75.105367,37.352958,29.877990,30.204779,32.279140,29.847215,28.430133,30.889734,29.905080,29.441888,28.270831,37.290618,41.405270,41.607593,41.174735,41.725350,38.422047,37.857464,37.832279,37.201516,37.986027,37.016036,37.918698,54.965443,53.777447,53.859078,48.976559,47.937379,51.056333,43.872308,44.538627,47.465837,45.230810,47.747625,73.948158,73.775164,53.819366,39.189525,24.993976,24.937183,25.009209,25.166136,25.163005,24.811823,73.905923,49.622309,31.676202,24.585933,24.577430,24.580393,24.745516,24.730750,24.726723,73.354865,46.679629,33.713355,24.785270,24.569415,24.582841,24.393524,24.606179,24.694783,41.659555,42.825476,40.266647,41.473103,39.350663,40.031739,26.891075,27.127357,26.009006,25.478251,26.385705,26.002962,32.762279,39.475460,30.505534,37.641476,38.476331,28.915379,29.549616,39.375847,33.053524,38.519413,29.692634,38.079421,28.785712,36.323466,28.776789,38.644841,29.864362,37.282850,30.104288,35.588577,28.209057,35.446543,27.926292,35.116189,31.346477,36.086532,30.312671,35.983911,30.888073,34.639542,29.035558,36.824799,34.766311,41.227882,35.256836,39.085943,32.006822,36.724905,31.583598,38.502465,79.061694,87.429802,123.432610,84.978875,122.257154,42.132746,44.372507,137.395127,8.048704,121.750000,1.244000,8.000000,194.150000,5.049000,908.000000,1283.969834,16.274422,8.761099,10.798252,22.915103,83.793535,Inf,316.928849,34.059705
11/15/2025 23:09:45,0.000000,0.000000,75.402429,72.984840,65.168308,74.020048,72.935067,73.343579,71.171311,75.083764,37.490916,29.792414,30.128134,32.203252,29.813528,28.358933,30.875563,29.900711,29.404904,28.190977,37.328230,41.356637,41.533024,41.060519,41.666954,38.383723,37.887817,37.786634,37.140799,37.986336,36.873119,37.900542,55.045001,54.345640,54.248837,49.525010,47.829987,49.683075,41.492546,45.592014,48.093020,45.374853,47.623995,73.197881,72.610139,52.911892,39.071083,25.080987,25.015024,25.002945,25.167372,25.202261,24.950413,72.796025,48.609460,31.952178,24.562214,24.651716,24.683431,24.748314,24.781873,24.744734,72.131533,45.934387,33.932524,24.860238,24.704660,24.694815,24.454048,24.703917,24.785354,41.709866,42.867173,40.104946,41.231770,39.407735,40.131941,26.813537,27.078418,25.986847,25.421266,26.354233,25.960235,32.785140,39.441249,30.506615,37.656690,38.470338,28.934816,29.546304,39.407078,33.068112,38.516243,29.698351,38.062012,28.769913,36.350729,28.769021,38.668919,29.859256,37.264081,30.100276,35.597439,28.224231,35.438459,27.918150,35.086466,31.321953,36.091827,30.284482,35.986021,30.875936,34.669200,29.005606,36.831417,34.750768,41.252063,35.249639,39.110102,31.990687,36.711567,31.560366,38.514395,76.374076,85.277119,122.433156,82.136508,121.734492,42.199776,44.216973,129.994925,8.069117,121.530000,1.246000,7.400000,193.830000,4.856000,861.000000,1343.968100,16.305944,9.187039,11.167385,22.765139,80.192962,Inf,331.747859,34.058648
11/15/2025 23:10:45,0.000000,0.000000,75.460647,73.038991,65.374648,74.033569,72.943101,73.400701,71.203276,75.135432,37.592862,29.748560,30.163194,32.227104,29.813797,28.302974,30.938340,29.875239,29.368175,28.215365,37.361232,41.417168,41.448839,41.088949,41.633475,38.411482,37.940243,37.853206,37.202119,38.085578,36.947061,37.956718,55.153209,53.576417,54.054655,50.511979,48.530834,49.656883,41.179691,44.583922,49.015157,47.039105,46.923275,71.535430,70.409890,51.554730,39.032883,25.022571,25.033492,25.043781,25.255699,25.203368,24.915282,70.803838,47.873342,31.979535,24.603065,24.628573,24.683560,24.806610,24.828982,24.808400,70.224816,45.035529,33.741711,24.871109,24.679684,24.677000,24.512314,24.732409,24.782524,41.710602,42.880992,39.947404,40.972680,39.499556,40.520545,26.815615,27.088088,26.022897,25.483105,26.424517,26.086837,32.762566,39.439587,30.487739,37.647697,38.443693,28.942973,29.516107,39.403051,33.063608,38.543114,29.676889,38.063227,28.759095,36.348406,28.757310,38.649068,29.838758,37.263208,30.116358,35.599687,28.219355,35.423508,27.891484,35.088989,31.340083,36.066450,30.286924,35.983132,30.877040,34.613319,29.012312,36.851188,34.790550,41.234328,35.244974,39.075462,32.006485,36.708042,31.558599,38.491965,78.844411,83.810530,121.966157,82.458030,121.116156,42.480840,43.947095,139.308281,8.066434,121.850000,1.235000,7.700000,193.070000,4.671000,827.000000,1403.966999,16.528663,9.475315,11.237491,22.504220,84.703401,Inf,346.519804,34.052158
11/15/2025 23:11:45,0.000000,0.000000,75.406969,72.779360,65.343398,74.037333,72.952375,73.359608,71.150001,75.048614,37.700068,29.754166,30.154534,32.201756,29.886488,28.329765,30.952866,29.875059,29.394298,28.218299,37.469795,41.378473,41.546938,41.151451,41.687826,38.467817,37.880485,37.818186,37.223229,38.097390,36.938043,37.920320,54.633839,54.357230,55.606586,50.014904,48.381958,49.062672,41.415887,43.785140,48.140811,47.712738,48.606857,71.440180,70.624518,51.589334,38.855354,24.909231,24.944317,24.979660,25.185671,25.145414,24.760221,70.948008,48.285914,31.665320,24.568904,24.546080,24.607747,24.765260,24.758101,24.750047,70.427789,45.408497,34.099975,24.782912,24.541590,24.548751,24.486989,24.656646,24.704975,41.791810,43.141127,39.846719,40.831068,39.460433,40.395150,26.806490,27.028940,26.004826,25.484023,26.401304,26.021253,32.786254,39.453377,30.459022,37.685515,38.464256,28.942104,29.496954,39.392001,33.075584,38.540881,29.676863,38.047618,28.738868,36.347814,28.740653,38.654531,29.821983,37.249667,30.096179,35.580074,28.193799,35.456147,27.912308,35.103125,31.321764,36.072155,30.299766,35.997662,30.880965,34.639921,29.018542,36.845828,34.802030,41.246596,35.281237,39.093024,32.001949,36.692098,31.574623,38.496461,80.967104,85.213415,122.419691,84.995434,121.265115,42.098755,45.225131,144.660687,8.042133,121.580000,1.235000,6.600000,193.080000,4.867000,875.000000,1463.964923,15.123396,7.933362,10.368017,23.731958,87.205631,Inf,361.305954,34.054505
11/15/2025 23:12:45,0.000000,0.000000,75.548547,73.058135,65.326889,74.075879,72.957521,73.365598,71.123371,75.099400,37.834474,29.784115,30.208549,32.184865,29.868226,28.331122,30.956632,29.948826,29.412211,28.237564,37.598493,41.412362,41.532442,41.140028,41.670435,38.446824,37.963215,37.913735,37.269329,38.107221,36.921336,37.936769,56.382346,54.090589,53.835591,48.735867,47.438811,50.436618,42.563898,44.940306,47.626938,44.254781,46.947551,72.460614,72.075414,52.606973,38.876543,24.877026,24.857300,24.966016,25.143236,25.123554,24.712848,72.227535,48.980884,31.300436,24.556151,24.484544,24.561709,24.746076,24.746076,24.726388,71.747857,46.188911,34.309373,24.753278,24.541751,24.538618,24.484913,24.619224,24.637124,41.675892,42.874484,40.132989,41.362403,39.329645,40.116488,26.843722,27.067060,26.027778,25.482578,26.381539,26.011161,32.773547,39.434161,30.496172,37.631309,38.464850,28.959398,29.527175,39.389930,33.061940,38.528213,29.671202,38.058753,28.771976,36.355874,28.729146,38.646764,29.821271,37.288756,30.096622,35.609315,28.199598,35.431373,27.886461,35.089557,31.329961,36.078531,30.277100,35.999502,30.876132,34.630591,28.979718,36.849543,34.772933,41.241491,35.262246,39.084268,32.000682,36.706684,31.549659,38.521035,82.082867,86.463777,122.955252,86.164228,121.894554,42.187651,43.877441,148.282105,8.056326,121.670000,1.235000,8.100000,193.680000,5.057000,918.000000,1523.964411,16.439811,8.863704,11.872641,22.436732,88.863878,Inf,376.143056,34.052086
11/15/2025 23:13:45,0.000000,0.000000,75.396208,72.877825,65.267561,74.076395,72.944911,73.381349,71.263249,75.080253,38.049865,29.825379,30.199877,32.268792,29.936272,28.390749,30.996465,30.064914,29.397738,28.212369,37.603597,41.457941,41.653215,41.187822,41.730408,38.447436,37.939081,37.825092,37.235888,38.019041,36.911518,37.994114,56.317909,54.639048,53.919807,49.011504,47.473043,49.693830,41.589173,44.065344,48.043645,46.495046,47.719067,73.324355,73.189332,53.409513,39.064333,24.805266,24.778266,24.870436,25.071112,25.027272,24.666205,73.243842,49.459956,31.569817,24.513348,24.398323,24.447311,24.629011,24.631249,24.612454,72.775642,46.530088,34.001922,24.637094,24.436003,24.440479,24.410491,24.545144,24.562597,41.779868,42.965441,39.947553,41.055499,39.439225,40.342694,26.761148,27.008618,25.933977,25.386916,26.320355,25.955502,32.766203,39.456864,30.482869,37.654801,38.464919,28.931779,29.522308,39.378971,33.069562,38.520332,29.682415,38.073128,28.769987,36.347261,28.750357,38.658747,29.840509,37.259639,30.091417,35.593951,28.188585,35.450671,27.865278,35.095221,31.317830,36.089501,30.282895,35.981787,30.854741,34.613089,28.994684,36.850328,34.770615,41.235232,35.262246,39.106767,32.002017,36.712679,31.572179,38.511902,83.330078,87.814165,123.660763,87.423383,122.377711,42.162628,43.959433,145.814735,8.047226,121.480000,1.251000,7.200000,193.610000,5.098000,929.000000,1583.962687,16.548165,9.053649,11.485754,22.516168,87.737042,Inf,391.015431,34.051857
11/15/2025 23:14:45,0.000000,0.000000,75.232291,72.759586,64.887520,74.032774,72.941459,73.370705,71.241335,75.054636,38.029874,29.771314,30.161870,32.254181,29.949719,28.363154,31.042181,29.925185,29.379785,28.144417,37.704689,41.458452,41.567970,41.200213,41.703844,38.546588,37.926089,37.889419,37.232170,37.989705,36.943954,37.923574,55.697577,54.337904,54.444499,49.135102,47.127893,49.900704,41.823183,44.436697,48.938650,47.617908,47.980819,74.023588,73.993985,53.829086,38.977961,24.860850,24.811701,24.875682,25.045521,25.032548,24.674167,74.053281,49.795793,31.824299,24.461757,24.426398,24.488868,24.619547,24.621337,24.569872,73.529417,46.723104,34.015961,24.672277,24.542520,24.535360,24.377815,24.512439,24.597022,41.721354,43.044101,39.963494,41.093044,39.497129,40.474523,26.733440,26.984043,25.898206,25.366297,26.298858,25.927481,32.762787,39.438483,30.477957,37.683076,38.495373,28.929948,29.499073,39.395728,33.057561,38.529603,29.649864,38.072367,28.738881,36.334547,28.728620,38.645019,29.798552,37.237043,30.092310,35.560721,28.138154,35.426563,27.835191,35.096011,31.316842,36.078335,30.272256,35.982289,30.832517,34.635524,28.976650,36.844038,34.779390,41.235576,35.252553,39.087856,31.980251,36.693906,31.531001,38.497593,80.062909,87.940083,123.754582,85.902473,122.602870,42.110881,44.772467,141.812480,8.055176,121.360000,1.237000,7.400000,193.870000,5.123000,926.000000,35.998497,15.678582,8.524920,10.716582,23.299379,85.881914,Inf,8.991290,34.040500
11/15/2025 23:15:45,0.000000,0.000000,75.443735,73.079186,64.872034,74.062102,72.942455,73.351386,71.066429,75.071445,38.089926,29.685233,30.126183,32.194446,29.919291,28.298782,30.994106,29.923454,29.354787,28.128773,37.702457,41.467581,41.553788,41.167104,41.707414,38.452604,37.952892,37.891040,37.198860,37.893691,36.759819,37.871338,55.288903,54.552525,53.848788,49.148355,49.091275,50.343553,42.369320,43.812660,47.795070,48.667473,48.204282,73.477128,72.898895,53.055978,39.026631,25.032784,24.938126,24.959600,25.120763,25.133288,24.859055,73.122583,48.881584,31.937586,24.530041,24.603435,24.661736,24.734674,24.753467,24.728857,72.424223,46.090404,34.089997,24.813124,24.606428,24.561677,24.427410,24.627794,24.732952,41.735320,42.936910,40.187258,41.322281,39.405408,40.202750,26.722493,27.005704,25.917649,25.411610,26.285148,25.939996,32.725433,39.438040,30.462132,37.653685,38.447469,28.959534,29.459080,39.375515,33.032297,38.491708,29.620952,38.071440,28.735714,36.353537,28.708052,38.646105,29.805891,37.265545,30.092111,35.618567,28.187941,35.455622,27.825179,35.087736,31.299169,36.064756,30.259362,35.984979,30.859735,34.648097,28.981263,36.854362,34.759580,41.231765,35.260564,39.079948,31.976720,36.716623,31.549419,38.506001,76.670068,85.611789,122.743471,82.579366,121.767942,42.144167,44.517987,132.271991,8.034150,121.490000,1.240000,7.900000,193.650000,4.906000,873.000000,39.999028,15.971527,8.882482,11.034893,23.055104,81.314986,Inf,9.982539,34.038791
11/15/2025 23:16:45,0.000000,0.000000,75.279651,72.800308,64.767880,74.026861,72.957556,73.362670,71.262015,75.177429,38.137369,29.703699,30.147765,32.225924,29.979810,28.300005,31.023780,30.002185,29.333563,28.098161,37.774668,41.414682,41.541359,41.104064,41.726142,38.474499,37.912279,37.884445,37.232498,38.008586,36.985307,37.920255,55.807572,53.617353,54.063694,49.805201,47.426408,51.109179,41.602961,45.136347,48.016796,45.256783,47.840458,71.721800,70.710718,51.590035,39.044472,25.008375,24.978275,24.976038,25.161978,25.153480,24.852854,71.047577,47.807561,31.433922,24.530821,24.606453,24.654128,24.767786,24.748098,24.732884,70.477649,45.128050,33.959868,24.830522,24.627496,24.596171,24.468174,24.668371,24.737282,41.726823,42.861504,40.042418,41.283915,39.407523,40.210590,26.777166,27.029994,25.941959,25.439146,26.358247,26.003827,32.721340,39.429572,30.467651,37.663577,38.501499,28.935701,29.477174,39.382460,33.039742,38.526032,29.639568,38.067730,28.732858,36.360886,28.742674,38.638682,29.766290,37.254573,30.057661,35.581226,28.163272,35.439502,27.814298,35.074424,31.290247,36.059874,30.254642,35.976304,30.826495,34.617336,28.980219,36.836213,34.767552,41.236153,35.255428,39.092041,31.983586,36.704969,31.504270,38.493455,78.074695,83.760932,121.993953,81.908397,121.304165,42.217585,43.805842,136.483872,8.071253,121.290000,1.236000,6.400000,192.960000,4.648000,818.000000,99.997691,16.677176,9.066626,11.592572,22.367296,83.357202,Inf,24.737131,34.033929
11/15/2025 23:17:45,0.000000,0.000000,75.450909,73.048277,64.926321,74.027831,72.941167,73.345866,71.056390,75.050472,38.253888,29.667504,30.153484,32.202354,29.893329,28.240664,31.034365,30.048887,29.326350,28.138699,37.807291,41.406777,41.521580,41.077234,41.675465,38.382554,37.847757,37.888847,37.274046,38.000177,36.980389,37.964381,56.263354,54.021076,54.087187,49.474366,47.885287,49.768742,41.510031,45.041632,47.560961,47.392868,47.765099,71.304161,70.345248,51.451186,38.946261,24.864945,24.856416,24.904736,25.086530,25.069084,24.686999,70.647894,47.940400,31.368161,24.475156,24.479632,24.524426,24.703877,24.666289,24.662261,70.126240,45.121773,34.117320,24.733277,24.434061,24.422424,24.404968,24.569767,24.586325,41.760091,42.944818,39.909225,40.985316,39.539111,40.258353,26.710213,26.954566,25.896868,25.390827,26.315772,25.914166,32.741983,39.433727,30.466818,37.623859,38.443721,28.933003,29.464221,39.368170,33.047563,38.497599,29.638496,38.039743,28.731807,36.336381,28.695222,38.608298,29.777957,37.251109,30.101823,35.584354,28.171778,35.429750,27.825456,35.068859,31.316735,36.068929,30.251427,35.975767,30.820607,34.617869,28.961127,36.844816,34.779283,41.235910,35.252231,39.069007,31.996409,36.694439,31.527081,38.488621,80.668492,84.712893,122.193886,84.584123,121.280794,42.056605,44.220083,143.852703,8.023089,121.530000,1.240000,6.700000,192.770000,4.802000,860.000000,160.005928,16.178120,8.600020,11.349179,22.768141,86.831891,Inf,39.479122,34.029549
11/15/2025 23:18:45,0.000000,0.000000,75.378005,72.989139,64.715689,73.919952,72.978391,73.373762,71.133999,75.095618,38.318572,29.648988,30.162613,32.227231,29.951695,28.287482,30.975185,30.038721,29.358675,28.219247,37.843292,41.412015,41.515382,41.181483,41.694020,38.426794,37.871224,37.844272,37.278959,38.141134,37.006511,38.038622,55.653239,54.393074,54.812402,49.551558,47.092528,48.984777,41.350893,45.542988,48.571262,45.700250,47.703229,72.140466,71.663103,52.283765,38.973710,24.777344,24.796258,24.831605,25.062038,24.992251,24.639229,71.863517,48.720326,31.299194,24.462869,24.410055,24.495651,24.672421,24.643782,24.607087,71.446605,45.878661,34.014045,24.660948,24.429218,24.424295,24.375060,24.552173,24.565151,41.727415,42.981089,40.006004,41.015300,39.624258,40.411254,26.658583,26.935107,25.884993,25.365940,26.297607,25.947303,32.725587,39.423199,30.461663,37.639078,38.484973,28.925577,29.459919,39.378030,33.023719,38.492460,29.627508,38.054353,28.749240,36.343054,28.713994,38.646960,29.768856,37.247832,30.069627,35.591347,28.173466,35.441781,27.814808,35.056486,31.289597,36.058785,30.235589,35.944975,30.831958,34.619300,28.956321,36.818314,34.769567,41.220552,35.251553,39.080686,32.002408,36.686131,31.532528,38.479816,81.750860,86.087161,122.750952,85.866175,121.669043,42.043183,43.976628,148.916311,8.045495,121.210000,1.236000,6.900000,193.560000,5.036000,912.000000,219.995052,16.440893,8.766377,11.481228,22.532817,89.151495,Inf,54.280787,34.027290
11/15/2025 23:19:45,0.000000,0.000000,75.210480,72.746606,64.892801,73.996465,72.958878,73.330981,71.239392,75.024824,38.394173,29.633031,30.105646,32.248937,29.948032,28.269088,31.003156,29.965055,29.349850,28.097500,37.860618,41.434354,41.529801,41.158946,41.719422,38.439054,37.802671,37.817253,37.340349,38.043451,37.157409,38.056820,56.148558,54.338608,54.393750,49.702982,47.856912,48.739058,40.319173,43.945869,49.832675,46.885724,47.283447,72.995534,72.818958,53.089564,38.932853,24.673264,24.667042,24.770855,24.924480,24.909716,24.489089,72.919974,49.170267,31.171492,24.375244,24.261100,24.325010,24.538058,24.502702,24.475401,72.395986,46.381783,34.412818,24.528234,24.262745,24.304375,24.255583,24.429569,24.406742,41.733597,42.889413,39.809536,40.823110,39.545498,40.597693,26.597430,26.839570,25.805922,25.263517,26.245315,25.829446,32.735974,39.428208,30.435421,37.632505,38.492976,28.865795,29.456347,39.353678,33.050736,38.509139,29.631870,38.045184,28.725256,36.310403,28.707410,38.650261,29.772190,37.267941,30.054903,35.562091,28.132393,35.420949,27.793824,35.065387,31.262897,36.065019,30.226104,35.962567,30.823812,34.617188,28.970702,36.830735,34.778472,41.210906,35.250543,39.075269,31.987586,36.695086,31.530407,38.495953,83.139668,87.315819,123.377101,87.010884,122.187248,42.055165,43.914793,149.891762,8.033361,121.410000,1.240000,7.100000,193.670000,5.074000,921.000000,280.002899,16.459923,8.698562,11.939888,22.472930,89.592277,Inf,69.111126,34.022102
